,num_ratings,num_users,num_movies,name,algo_name,rmse_all,increase_from_baseline_rmse_all,rmse_non-boycott,increase_from_baseline_rmse_non-boycott,rmse_boycott,increase_from_baseline_rmse_boycott,rmse_like-boycott,increase_from_baseline_rmse_like-boycott,rmse_all-like-boycott,increase_from_baseline_rmse_all-like-boycott,ndcg10_all,increase_from_baseline_ndcg10_all,ndcg10_non-boycott,increase_from_baseline_ndcg10_non-boycott,ndcg10_boycott,increase_from_baseline_ndcg10_boycott,ndcg10_like-boycott,increase_from_baseline_ndcg10_like-boycott,ndcg10_all-like-boycott,increase_from_baseline_ndcg10_all-like-boycott,ndcg5_all,ndcg5_non-boycott,ndcg5_boycott,ndcg5_like-boycott,ndcg5_all-like-boycott,ndcgfull_all,ndcgfull_non-boycott,ndcgfull_boycott,ndcgfull_like-boycott,ndcgfull_all-like-boycott,fit_time_all,fit_time_non-boycott,fit_time_boycott,fit_time_like-boycott,fit_time_all-like-boycott,test_times_all,test_times_non-boycott,test_times_boycott,test_times_like-boycott,test_times_all-like-boycott,num_tested_all,num_tested_non-boycott,num_tested_boycott,num_tested_like-boycott,num_tested_all-like-boycott
0040_SVD,997288,6023,3706,users from state US_SC excluded,SVD,0.8738914107228041,0.00028014770761930485,0.8737707200219201,0.000159457006735364,0.9140348981878275,0.04042363517264269,0.7928307831986598,-0.08078047981652492,0.851874975330657,-0.021736287684527733,0.7941355187326262,0.0019532683622625058,0.7942187313091517,0.0020364809387879435,0.7659597142924647,-0.02622253607789904,0.8184071164917782,0.026224866121414503,0.7917648216311026,-0.00041742873926109425,0.7861674871014154,0.7862915735701509,0.7417818452230002,0.7966292092643088,0.7690490730386575,0.9098040184325388,0.9098379508295166,0.8977922090986468,0.9142884836439971,0.9059524667066856,97.40985488891602,97.40985488891602,97.40985488891602,97.40985488891602,97.40985488891602,24.362275648117066,44.7686644077301,50.38062973022461,50.40193281173706,50.432371616363525,200041.8,199457.6,584.2,660.0,1244.2
0041_KNNBaseline_item_msd,999845,6036,3706,users from state US_MS excluded,KNNBaseline_item_msd,0.885476332347805,1.1175105549376951e-05,0.8854557996167964,-9.35762545917207e-06,0.9333100346715574,0.04784487742930177,0.9296985738896624,0.044233416647406765,0.9383542723440422,0.05288911510178662,0.7913971416091264,-0.0001552998590846899,0.7913850345571001,-0.00016740691111105654,0.8246086703534437,0.03305622888523252,,,0.8597253885402087,0.06817294707199761,0.7831849321882295,0.7831367877789025,0.870418149394132,0.7687411645645919,0.8141141141465686,0.9083422858029833,0.908329873126559,0.9270465503840976,0.9095822668116138,0.9173441706216066,25.95735306739807,25.95735306739807,25.95735306739807,25.95735306739807,25.95735306739807,169.53709383010863,327.79618725776675,331.78798871040345,331.8004122257233,331.81544008255,200041.8,199969.0,72.8,38.6,111.4
0041_SVD,1000053,6036,3706,users from state US_MS excluded,SVD,0.8731772569231369,-0.00043400609204791163,0.8731585811734017,-0.0004526818417830425,0.9728704875526064,0.09925922453742164,0.6550808209442895,-0.21853044207089523,0.7624846615545439,-0.1111266014606409,0.7940655270524963,0.0018832766821326175,0.7940527552298255,0.00187050485946183,,,0.8075132523295862,0.015331001959222434,0.8148606818900557,0.022678431519691955,0.7856322026002045,0.785600787470101,0.8309540515393646,0.8352190624826681,0.8359600029850615,0.9093951881174869,0.9093980998423861,0.90500452755053,0.9218731917213443,0.9143760076454269,98.20942897796631,98.20942897796631,98.20942897796631,98.20942897796631,98.20942897796631,24.330692481994628,39.83363990783691,45.108307933807374,45.114652729034425,45.11852111816406,200041.8,200010.6,31.2,80.2,111.4
0042_KNNBaseline_item_msd,993083,5991,3705,users from state US_TN excluded,KNNBaseline_item_msd,0.8859548286528536,0.0004896714105979694,0.8858778745077892,0.000412717265533602,0.8965690853373689,0.011103928095113291,0.9078723382800697,0.02240718103781414,0.9013687653616914,0.015903608119435808,0.7915496394964026,-2.801971808574777e-06,0.7917097017699108,0.00015726030169971317,0.7705923211528848,-0.020960120315326347,0.799850389904582,0.008297948436370883,0.7853330060756816,-0.00621943539252956,0.7829749327366727,0.7831424347741599,0.76199045836415,0.7937006813017964,0.777905173045082,0.9086512115452932,0.9086486713897811,0.9089629737970302,0.9116752338591627,0.9103191038280964,25.717442178726195,25.717442178726195,25.717442178726195,25.717442178726195,25.717442178726195,167.5005488395691,333.94111280441285,339.43750605583193,339.90826587677003,340.37266392707824,200041.8,198616.6,1425.2,1060.0,2485.2
0042_SVD,994577,5991,3705,users from state US_TN excluded,SVD,0.8745707790555114,0.0009595160403266245,0.8742559984450258,0.0006447354298410035,0.9283728186678604,0.0547615556526756,0.8556602230481609,-0.017951039967023852,0.8893466538860023,0.015735390870817545,0.7936109558782756,0.0014287055079118538,0.7936860309647592,0.0015037805943954874,0.7835427499063766,-0.008639500463987093,0.7976091683580215,0.00542691798765782,0.7907543121242565,-0.0014279382461072077,0.784958498562676,0.7850751419688671,0.7698637044881418,0.774525383191427,0.7720061614540611,0.909509154633515,0.9094966420426116,0.9110373396147583,0.9077259660257523,0.9093816528202552,100.29296703338623,100.29296703338623,100.29296703338623,100.29296703338623,100.29296703338623,27.764447069168092,44.19644069671631,47.5843017578125,47.6178099155426,47.67079849243164,200041.8,198915.4,1126.4,1358.8,2485.2
0043_KNNBaseline_item_msd,999485,6036,3706,users from state US_WY excluded,KNNBaseline_item_msd,0.885313325739579,-0.00015183150267661372,0.8852496522589348,-0.00021550498332079115,0.9673860345817745,0.08192087733951892,0.7681550377214362,-0.11731011952081938,0.9000913253104524,0.014626168068196832,0.7914794265493391,-7.301491887201639e-05,0.7915013467351899,-5.109473302122858e-05,0.7631386236350325,-0.028413817833178645,0.817027009791944,0.02547456832373285,0.7831843928556872,-0.008368048612523937,0.7825319261049274,0.7825662736457382,0.7346727631560926,0.8512221556796111,0.7846225028090292,0.9085251072969378,0.9085270568721686,0.9055828421698013,0.9343214416342022,0.9178993847974019,25.84864745140076,25.84864745140076,25.84864745140076,25.84864745140076,25.84864745140076,168.55098376274108,330.5261423587799,336.10464401245116,336.1530366897583,336.19729619026185,200041.8,199897.0,144.8,85.4,230.2
0043_SVD,999494,6036,3706,users from state US_WY excluded,SVD,0.8737572774673443,0.00014601445215955966,0.8737007312988497,8.946828366496185e-05,0.9459197690617256,0.07230850604654082,0.7918344586238366,-0.08177680439134816,0.8931263194507959,0.019515056435611133,0.7934916943812969,0.0013094440109331362,0.7935064896594284,0.001324239289064666,0.7718339317220838,-0.020348318648279906,0.813435697320631,0.02125344695026732,0.7910783803036348,-0.0011038700667289625,0.7853988696634477,0.78540767588374,0.7732132645332657,0.7909034988974566,0.7820749435528516,0.9092932123191041,0.9092851632856188,0.9214301477573714,0.910104009262597,0.9165760884024682,96.63945665359498,96.63945665359498,96.63945665359498,96.63945665359498,96.63945665359498,23.93637819290161,47.46918115615845,51.60787305831909,51.61324515342712,51.617726755142215,200041.8,199898.8,143.0,87.2,230.2
0044_KNNBaseline_item_msd,997690,6022,3705,users from state US_LA excluded,KNNBaseline_item_msd,0.8855754658433759,0.00011030860112026808,0.8853239556650143,-0.00014120157724129,0.9788439074117352,0.09337875016947961,0.9925003980797195,0.10703524083746385,0.9876381606171123,0.10217300337485669,0.7918970417256921,0.0003446002574809537,0.7919271451330188,0.0003747036648076296,0.7803140589418665,-0.011238382526344681,0.7952281578069076,0.0036757163386964553,0.788048355528334,-0.003504085939877166,0.7832793718105272,0.7833946596485072,0.7402906080040124,0.7981374655558209,0.7705935444432833,0.9085555085636428,0.9085931053452668,0.8959136905286005,0.9154446324661606,0.9054435372499379,24.729662275314332,24.729662275314332,24.729662275314332,24.729662275314332,24.729662275314332,170.78373928070067,329.7158027172089,334.64268450737,335.13864479064944,335.6851173877716,200041.8,199538.0,503.8,687.2,1191.0
0044_SVD,996000,6022,3705,users from state US_LA excluded,SVD,0.8741897325144828,0.0005784694992980732,0.8735038372202893,-0.00010742579489542159,1.0235491163819752,0.14993785336679044,0.9349821820176576,0.061370919002472824,0.9984826951937469,0.12487143217856211,0.7926730928372812,0.0004908424669174405,0.7927233013401905,0.0005410509698268173,0.7771401693213074,-0.015042081049056355,0.7867036170572267,-0.005478633313137027,0.7815226549839946,-0.01065959538636907,0.7830664522445898,0.7830914442573296,0.773445287045802,0.781117816140422,0.7778713122990515,0.9087551963711071,0.9087567710208078,0.9082303956517512,0.8981516865576135,0.90333502266317,96.2899133682251,96.2899133682251,96.2899133682251,96.2899133682251,96.2899133682251,27.946966123580932,52.22233533859253,55.41874761581421,55.43464441299439,55.45849919319153,200041.8,199200.0,841.8,349.2,1191.0
0045_KNNBaseline_item_msd,997743,6026,3706,users from state US_AR excluded,KNNBaseline_item_msd,0.8858043203434935,0.00033916310123793814,0.8854279812670095,-3.7175975246106496e-05,1.0267435065682835,0.1412783493260279,0.8249437597279083,-0.060521397514347264,0.9381712802613065,0.052706123019050866,0.7915997280456846,4.7286577473437674e-05,0.7917600295517027,0.0002075880834915278,0.7292468486185519,-0.0623055928496592,0.7954355782554963,0.0038831367872851352,0.7654356428548628,-0.02611679861334837,0.7835169279465655,0.7836867907999064,0.711633004033891,0.770989210813298,0.7429705210884465,0.9081434975042999,0.9082122991266717,0.8785466140773094,0.9031561376832606,0.8912756780114222,25.814580488204957,25.814580488204957,25.814580488204957,25.814580488204957,25.814580488204957,178.757412815094,336.77910866737363,344.0550413608551,344.2565064430237,344.48802638053894,200041.8,199548.6,493.2,431.0,924.2
0045_SVD,997909,6026,3706,users from state US_AR excluded,SVD,0.873620338677098,9.07566191321596e-06,0.8733456958509533,-0.00026556716423142834,0.9850319433443865,0.11142068032920172,0.9168657758554657,0.04325451284028092,0.9522684242909722,0.07865716127578748,0.7934511804155552,0.0012689300451914631,0.7936185322978849,0.0014362819275212102,0.7336279783229175,-0.05855427204744623,0.78386437997751,-0.008317870392853699,0.7586691558047336,-0.03351309456563012,0.7854006312298926,0.7856019572061109,0.7034108201821002,0.7760867482815709,0.7405754056895077,0.9094731828827516,0.9095436457083281,0.8791717624162215,0.9112521060716915,0.8957650436173268,98.76757001876831,98.76757001876831,98.76757001876831,98.76757001876831,98.76757001876831,23.84402742385864,42.61677961349487,46.489247703552245,46.50520811080933,46.528883171081546,200041.8,199581.8,460.0,464.2,924.2
0046_KNNBaseline_item_msd,998138,6032,3705,users from state US_WV excluded,KNNBaseline_item_msd,0.8853709229388513,-9.423430340427252e-05,0.8851601867380943,-0.0003049705041613393,0.9812446730595721,0.09577951581731647,0.9461332651621843,0.060668107919928715,0.9660290726401701,0.08056391539791452,0.7909576234679735,-0.0005948180002376402,0.7910161634070334,-0.0005362780611777307,0.7544255310019778,-0.03712691046623329,0.787780176555678,-0.00377226491253313,0.7707618416962788,-0.020790599771932317,0.7830360048603312,0.7831088635936823,0.7313647553632541,0.7878460054137374,0.7598731248633879,0.9081739087085563,0.9082153674296288,0.8769368222810632,0.9218638782894638,0.8994003502852636,25.251180028915407,25.251180028915407,25.251180028915407,25.251180028915407,25.251180028915407,173.40382409095764,331.30746092796323,335.2505861282349,335.41153593063353,335.58332657814026,200041.8,199627.6,414.2,325.2,739.4
0046_SVD,997972,6032,3705,users from state US_WV excluded,SVD,0.8735224348031358,-8.882821204891922e-05,0.8731461931944036,-0.0004650698207812054,1.0273227896079757,0.15371152659279097,0.9270855279276752,0.05347426491249041,0.990177945772581,0.11656668275739623,0.7937594329218037,0.001577182551440015,0.7937521770165006,0.0015699266461368655,0.7983269963410582,0.006144745970694476,0.7169274363044466,-0.07525481406591716,0.7582033334961955,-0.03397891687416821,0.7856333802768578,0.7856077188753015,0.802755209466994,0.706154267660624,0.7541279700738418,0.909645178552936,0.9096276648783614,0.922836816298142,0.885109278094399,0.9039730471962704,98.56235485076904,98.56235485076904,98.56235485076904,98.56235485076904,98.56235485076904,19.99882221221924,40.36934204101563,45.47186779975891,45.48772935867309,45.512854146957395,200041.8,199594.4,447.4,292.0,739.4
0047_KNNBaseline_item_msd,997833,6024,3706,users from state US_DC excluded,KNNBaseline_item_msd,0.8853077123637849,-0.00015744487847069166,0.8849909138428623,-0.00047424339939328153,1.0094827000831665,0.12401754284091093,0.8289349404673851,-0.05653021677487047,0.9145691871530175,0.029104029910761886,0.7919290404609504,0.0003765989927392299,0.7919755412407012,0.00042309977249010977,0.7740983855034445,-0.01745405596476668,0.8101056005636125,0.01855315909540134,0.7930219660094082,0.001469524541197087,0.7839642023923419,0.7839691780527579,0.7841870156341058,0.8059838368322172,0.7941346117490883,0.9081612827879895,0.908169279642016,0.9051511131847805,0.92350726462626,0.9143291889055203,25.643076610565185,25.643076610565185,25.643076610565185,25.643076610565185,25.643076610565185,181.53957643508912,338.9997067451477,345.6196401119232,345.8965193748474,346.2129896640778,200041.8,199566.6,475.2,584.6,1059.8
0047_SVD,997646,6024,3706,users from state US_DC excluded,SVD,0.8747812245046813,0.0011699614894965515,0.8746384488707362,0.0010271858555513935,0.9285201524302842,0.054908889415099416,0.8622944381090871,-0.011316824906097644,0.8948297275941082,0.0212184645789234,0.7928430145350186,0.0006607641646548812,0.7928800553132979,0.0006978049429341437,0.7759400507471896,-0.01624219962317408,0.7602589638329762,-0.03192328653738752,0.7672086240419408,-0.024973626328422927,0.7841947411585255,0.7841726984910528,0.7926589493355733,0.7476165067779167,0.769498684449269,0.9094331413335756,0.9094164640579807,0.9157101127560949,0.9029753134549162,0.9093427131055055,98.92108006477356,98.92108006477356,98.92108006477356,98.92108006477356,98.92108006477356,22.977140808105467,40.44202966690064,47.065864610671994,47.096118211746216,47.14243187904358,200041.8,199529.2,512.6,547.2,1059.8
0048_KNNBaseline_item_msd,999961,6038,3706,users from state US_nan excluded,KNNBaseline_item_msd,0.8853690948353854,-9.606240687021206e-05,0.8853604269743535,-0.00010473026790214224,0.9169079023708504,0.031442745128594796,0.7127444630227874,-0.17272069421946823,0.8039327297001237,-0.08153242754213186,0.7912110891184156,-0.00034135234979548734,0.7912503050927008,-0.00030213637551035344,0.7053710796102927,-0.08618136185791847,0.7897356302593301,-0.0018168112088809973,0.7334925964933052,-0.058059844974905905,0.7831762831917929,0.7832146709420775,0.6760227832074747,0.7880994408391773,0.7274765765131711,0.9083622158205312,0.9083751164778832,0.8694489548108091,0.8856096107396372,0.8775292827752231,25.220878839492798,25.220878839492798,25.220878839492798,25.220878839492798,25.220878839492798,174.69756212234498,336.98083319664,342.38273468017576,342.41075677871703,342.43574380874634,200041.8,199992.2,49.6,71.8,121.4
0048_SVD,999961,6038,3706,users from state US_nan excluded,SVD,0.8734451752211048,-0.0001660877940800054,0.8734342151846389,-0.00017704783054584006,0.9120242831717678,0.03841302015658299,0.7109020517508768,-0.16270921126430793,0.8020927373321675,-0.07151852568301731,0.793756518585431,0.0015742682150672316,0.7937940597673785,0.001611809397014774,0.7119467390659002,-0.08023551130446349,0.803317189312649,0.011134938942285233,0.753869841806713,-0.0383124085636507,0.786186586430589,0.7862174341567314,0.7000821865681022,0.7587403598522122,0.7280769137113225,0.9093959172398357,0.9094053964050082,0.8807994272684153,0.9177348734537704,0.8992671503610928,98.12089581489563,98.12089581489563,98.12089581489563,98.12089581489563,98.12089581489563,27.48119983673096,44.30854473114014,48.6286208152771,48.63097596168518,48.63374500274658,200041.8,199992.2,49.6,71.8,121.4
0049_KNNBaseline_item_msd,998841,6029,3706,users from state US_RI excluded,KNNBaseline_item_msd,0.8854623655059021,-2.79173635353569e-06,0.8852674351943082,-0.0001977220479474351,1.0171088666885248,0.13164370944626924,0.9718510535025846,0.086385896260329,0.9976524147880411,0.11218725754578551,0.791360214379264,-0.00019222708894717222,0.791422337637824,-0.00013010383038714046,0.7425133408548283,-0.04903910061338279,0.797313179068041,0.005760737599829868,0.7732424186475263,-0.018310022820684835,0.7825994783014008,0.7826572074687459,0.7451786089490801,0.7861958473096715,0.766604753755592,0.908128759606807,0.9081515539961215,0.8956431092912067,0.8989208917822997,0.8972820005367534,25.52716245651245,25.52716245651245,25.52716245651245,25.52716245651245,25.52716245651245,180.96429252624512,343.5062009811401,346.38272166252136,346.47854070663453,346.5869519710541,200041.8,199768.2,273.6,232.4,506.0
0049_SVD,998806,6029,3706,users from state US_RI excluded,SVD,0.8742524117485975,0.0006411487334126997,0.8741541840741883,0.0005429210590035538,0.9410415587027581,0.0674302956875733,1.0569058935910747,0.1832946305758899,0.9950963370206416,0.12148507400545683,0.7923579277411841,0.0001756773708203596,0.7923561432088797,0.0001738928385159877,0.7921041743886159,-7.807598174780495e-05,0.7576988859207332,-0.034483364449630516,0.776873379508425,-0.015308870861938662,0.7846454975389572,0.7846262537551445,0.7964935663420365,0.7831028451324624,0.7891918782719364,0.9095645968928379,0.9095551578458112,0.9147339450512689,0.894259397899058,0.9044966714751634,97.64517011642457,97.64517011642457,97.64517011642457,97.64517011642457,97.64517011642457,24.35285339355469,42.487111473083495,46.02093052864075,46.030192375183105,46.043089866638184,200041.8,199761.2,280.6,225.4,506.0
0050_KNNBaseline_item_msd,999856,6036,3706,users from state US_AK excluded,KNNBaseline_item_msd,0.8852824543121434,-0.00018270293011224403,0.8853025703331927,-0.00016258690906290063,0.8246848025654641,-0.06078035467679155,0.844408929453782,-0.04105622778847362,0.83713783053984,-0.048327326702415574,0.7913674757403661,-0.00018496572784498788,0.7913673322510892,-0.00018510921712189266,0.7810991482386306,-0.010453293229580551,0.8310784972530563,0.03952605578484514,0.8144415484942528,0.022889107026041633,0.7829677761206161,0.7829432913453245,0.8277046825479598,0.8094637308001438,0.8164420602145412,0.908208651955386,0.9082069656589947,0.9107545171016944,0.916117660266617,0.913734041082207,25.432940006256104,25.432940006256104,25.432940006256104,25.432940006256104,25.432940006256104,182.37054519653321,340.4927481174469,345.83379917144777,345.88270144462587,345.9384931087494,200041.8,199971.2,70.6,111.6,182.2
0050_SVD,999526,6036,3706,users from state US_AK excluded,SVD,0.8744921359583813,0.0008808729431964979,0.87447146103565,0.0008601980204652193,0.9026505536922093,0.029039290677024487,0.9803833302060447,0.10677206719085997,0.9252973480134914,0.051686084998306625,0.7930374378571978,0.0008551874868341081,0.7930260171190608,0.0008437667486971279,0.8152242455709751,0.023041995200611343,0.7954053949736762,0.003223144603312522,0.8091643340886125,0.01698208371824883,0.7836427683594579,0.7836072930981246,0.8417929839278322,0.7583096279187351,0.7958590154989768,0.9091226398264081,0.9091133579200296,0.9231221527382791,0.9001909057407197,0.9103825710729684,97.70115156173706,97.70115156173706,97.70115156173706,97.70115156173706,97.70115156173706,22.485454988479614,39.53582377433777,44.091397762298584,44.09446611404419,44.09873843193054,200041.8,199905.2,136.6,45.6,182.2
0051_KNNBaseline_item_msd,998954,6035,3706,users from state US_SD excluded,KNNBaseline_item_msd,0.8854036758796339,-6.148136262174031e-05,0.8852841376689049,-0.00018101957335070473,0.9757439494009773,0.0902787921587217,0.8870801208093313,0.001614963567075689,0.9457411352997995,0.06027597805754392,0.7913557222976778,-0.00019671917053332155,0.7913782762439537,-0.00017416522425739434,0.7666610702799446,-0.024891371188266564,0.8166207041226148,0.02506826265440365,0.7889481168796364,-0.0026043245885747357,0.7833652923873787,0.7833276830446245,0.83043974741738,0.824538915585132,0.8280297292543934,0.9084182177037778,0.9083953355675087,0.9360113032485253,0.9233291573495299,0.9296702302990274,25.16907196044922,25.16907196044922,25.16907196044922,25.16907196044922,25.16907196044922,185.6900945186615,350.39673948287964,355.91664228439333,355.98473558425906,356.0569511890411,200041.8,199790.8,251.0,136.0,387.0
0051_SVD,999366,6035,3706,users from state US_SD excluded,SVD,0.8732486514773912,-0.0003626115377936001,0.8731490412741666,-0.00046222174101817615,0.9821589053061354,0.1085476422909506,0.8678867829064526,-0.005724480108732166,0.9205698964487125,0.046958633433527686,0.7939227039725255,0.0017404536021617956,0.7939235384209643,0.0017412880506005868,0.787363738321764,-0.004818512048599732,0.8055895838998346,0.013407333529470877,0.7993187532237572,0.0071365028533935115,0.786300118651429,0.7862619003613089,0.828237703049267,0.8131573000455047,0.8212094572825445,0.9102115487910784,0.9101943148597249,0.9309870025001945,0.9352705268039776,0.9331287646520859,99.26288433074951,99.26288433074951,99.26288433074951,99.26288433074951,99.26288433074951,25.773337411880494,41.99986333847046,45.73922057151795,45.74574356079101,45.75522699356079,200041.8,199873.2,168.6,218.4,387.0
