,num_ratings,num_users,num_movies,name,algo_name,rmse_all,increase_from_baseline_rmse_all,rmse_non-boycott,increase_from_baseline_rmse_non-boycott,rmse_boycott,increase_from_baseline_rmse_boycott,rmse_all-like-boycott,increase_from_baseline_rmse_all-like-boycott,ndcg10_all,increase_from_baseline_ndcg10_all,ndcg10_non-boycott,increase_from_baseline_ndcg10_non-boycott,ndcg10_boycott,increase_from_baseline_ndcg10_boycott,ndcg10_all-like-boycott,increase_from_baseline_ndcg10_all-like-boycott,ndcg5_all,ndcg5_non-boycott,ndcg5_boycott,ndcg5_all-like-boycott,ndcgfull_all,ndcgfull_non-boycott,ndcgfull_boycott,ndcgfull_all-like-boycott,fit_time_all,fit_time_non-boycott,fit_time_boycott,fit_time_all-like-boycott,test_times_all,test_times_non-boycott,test_times_boycott,test_times_all-like-boycott,num_tested_all,num_tested_non-boycott,num_tested_boycott,num_tested_all-like-boycott,increase_rmse_all,percent_increase_rmse_all,increase_rmse_non-boycott,percent_increase_rmse_non-boycott,increase_rmse_boycott,percent_increase_rmse_boycott,increase_rmse_all-like-boycott,percent_increase_rmse_all-like-boycott,increase_ndcg10_all,percent_increase_ndcg10_all,increase_ndcg10_non-boycott,percent_increase_ndcg10_non-boycott,increase_ndcg10_boycott,percent_increase_ndcg10_boycott,increase_ndcg10_all-like-boycott,percent_increase_ndcg10_all-like-boycott,increase_ndcg5_all,percent_increase_ndcg5_all,increase_ndcg5_non-boycott,percent_increase_ndcg5_non-boycott,increase_ndcg5_boycott,percent_increase_ndcg5_boycott,increase_ndcg5_all-like-boycott,percent_increase_ndcg5_all-like-boycott,increase_ndcgfull_all,percent_increase_ndcgfull_all,increase_ndcgfull_non-boycott,percent_increase_ndcgfull_non-boycott,increase_ndcgfull_boycott,percent_increase_ndcgfull_boycott,increase_ndcgfull_all-like-boycott,percent_increase_ndcgfull_all-like-boycott
0083_SVD,999277,6034,3706,6 user sample,SVD,0.874094067805931,-0.0003024867646518325,0.8740867455623246,-0.0003098090082582772,0.8815372290251485,0.007140674454565676,0.8815372290251485,0.007140674454565676,0.7933852286642475,-0.000301642798464341,0.7933221498709085,-0.00036472159180334085,0.8840443155812417,0.09035744411852986,0.8840443155812417,0.09035744411852986,0.7845253397694757,0.7844659439082287,0.8526556258225506,0.8526556258225506,0.9092198914073604,0.9092052511683676,0.9239271453168704,0.9239271453168704,90.48828992843627,90.48828992843627,90.48828992843627,90.48828992843627,41.24797492027281,66.41078929901123,71.13193030357361,71.13807945251466,200041.8,199855.4,186.4,186.4,-0.011246938527241568,-1.270351022576391,-0.011254260770848012,-1.2711780760568088,-0.003803777308024059,-0.42963979763890175,-0.003803777308024059,-0.42963979763890175,0.0017709429614946037,0.22371286035123217,0.001707864168155604,0.2157444855406384,0.0924300298784888,11.676144752293645,0.0924300298784888,11.676144752293645,0.001729032501248673,0.22087898029087352,0.0016696366400016371,0.21329132808869167,0.06985931855432359,8.92432908863814,0.06985931855432359,8.92432908863814,0.0010217472027311825,0.11250267458165705,0.0010071069637384022,0.1108906652325737,0.01572900111224118,1.7318909108778389,0.01572900111224118,1.7318909108778389
0084_KNNBaseline_item_msd,999516,6034,3706,6 user sample,KNNBaseline_item_msd,0.8852513437316523,2.203460934002699e-05,0.8852264601490223,-2.8489732899483755e-06,0.918898034852356,0.03366872573004365,0.918898034852356,0.03366872573004365,0.7915459180651478,-0.0005889630290842883,0.7915827468204961,-0.0005521342737360159,0.7539230883958701,-0.038211792698362064,0.7539230883958701,-0.038211792698362064,0.7831206708102266,0.7831587450040053,0.7426155290570631,0.7426155290570631,0.9080067575522164,0.9080204267836464,0.8942671782805501,0.8942671782805501,26.9585711479187,26.9585711479187,26.9585711479187,26.9585711479187,202.36930532455443,361.88180975914,364.3966183662415,364.4006365299225,200041.8,199903.2,138.6,138.6,-8.96626015203239e-05,-0.010127465109933242,-0.00011454618415029927,-0.012938086379249118,0.03355702851918341,3.7902941667829158,0.03355702851918341,3.7902941667829158,-6.836763760509346e-05,-0.008636483555169841,-3.153888225682078e-05,-0.003984122422553585,-0.03769119730688286,-4.761308378034465,-0.03769119730688286,-4.761308378034465,0.00032436354199960604,0.04143651917975414,0.0003624377357782649,0.046300389055626286,-0.04018077821116395,-5.132980040667962,-0.04018077821116395,-5.132980040667962,-0.00019138665241280606,-0.02107322654577943,-0.00017771742098282584,-0.019568133024370476,-0.013930965924079053,-1.533912617304382,-0.013930965924079053,-1.533912617304382
0084_SVD,999516,6034,3706,6 user sample,SVD,0.8739690819652391,-0.00042747260534370385,0.8739344448993943,-0.0004621096711885375,0.9199877024284314,0.04559114785784857,0.9199877024284314,0.04559114785784857,0.7932201481153722,-0.00046672334733965926,0.7932808804173984,-0.0004059910453134696,0.7183395406687072,-0.07534733079400469,0.7183395406687072,-0.07534733079400469,0.7849859903896539,0.7850235395626876,0.7452954321762819,0.7452954321762819,0.9093213069959007,0.9093346531753652,0.8959090898764985,0.8959090898764985,91.08311405181885,91.08311405181885,91.08311405181885,91.08311405181885,37.243538856506355,56.880898904800425,60.34531350135804,60.349781322479245,200041.8,199903.2,138.6,138.6,-0.01137192436793344,-1.2844682768092572,-0.011406561433778273,-1.2883805620865756,0.03464669609525883,3.9133730220805503,0.03464669609525883,3.9133730220805503,0.0016058624126192855,0.20285920070197908,0.0016665947146454752,0.2105311569972441,-0.07327474503404574,-9.25636971912354,-0.07327474503404574,-9.25636971912354,0.0021896831214268664,0.27972578576262574,0.002227232294460535,0.2845225857328129,-0.03750087509194511,-4.7906300456135575,-0.03750087509194511,-4.7906300456135575,0.0011231627912715592,0.12366935546374509,0.0011365089707360276,0.12513887833709963,-0.012289054328130655,-1.3531248006340086,-0.012289054328130655,-1.3531248006340086
0085_KNNBaseline_item_msd,999668,6034,3706,6 user sample,KNNBaseline_item_msd,0.885185640052855,-4.366906945718618e-05,0.8851832591047323,-4.605001757995719e-05,0.8887476234304911,0.0035183143081788377,0.8887476234304911,0.0035183143081788377,0.7915772427830241,-0.0005576383112080309,0.7915897470553317,-0.0005451340389004411,0.7513347122870769,-0.0408001688071552,0.7513347122870769,-0.0408001688071552,0.7830653451671213,0.7830583082927337,0.7909416093092759,0.7909416093092759,0.9083693518505028,0.9083637287449337,0.9140193218449268,0.9140193218449268,26.628340816497804,26.628340816497804,26.628340816497804,26.628340816497804,179.76687726974487,349.0263994216919,353.0849572658538,353.08803672790526,200041.8,199933.6,108.2,108.2,-0.00015536628031753708,-0.017548750052933777,-0.00015774722844030808,-0.017817680115558145,0.0034066170973184873,0.38478022286889363,0.0034066170973184873,0.38478022286889363,-3.704291972883578e-05,-0.004679415265472509,-2.4538647421246118e-05,-0.0030998237227947466,-0.04027957341567601,-5.088282784073048,-0.04027957341567601,-5.088282784073048,0.00026903789889431984,0.034368825759180974,0.00026200102450668616,0.03346988508683791,0.008145302041048907,1.040539149893805,0.008145302041048907,1.040539149893805,0.0001712076458736389,0.01885135385555947,0.00016558454030446423,0.018232204212383397,0.005821177640297659,0.6409589886792446,0.005821177640297659,0.6409589886792446
0085_SVD,999668,6034,3706,6 user sample,SVD,0.8743070165629241,-8.953800765887364e-05,0.8742936526327705,-0.00010290193781237188,0.8945689355361444,0.02017238096556151,0.8945689355361444,0.02017238096556151,0.7922841613309003,-0.0014027101318115909,0.7922911669302704,-0.001395704532441533,0.7775186558679561,-0.016168215594755786,0.7775186558679561,-0.016168215594755786,0.7836444822284754,0.7836337506338555,0.7970434721703228,0.7970434721703228,0.9090716886102552,0.9090813673142826,0.8993492937713241,0.8993492937713241,86.61536545753479,86.61536545753479,86.61536545753479,86.61536545753479,49.415979099273684,73.01391954421997,75.42571697235107,75.43000650405885,200041.8,199933.6,108.2,108.2,-0.011033989770248498,-1.2462982840869536,-0.011047353700402107,-1.2478077510672485,0.009227929202971774,1.0423022470393863,0.009227929202971774,1.0423022470393863,0.0006698756281473539,0.08462146783425896,0.0006768812275174119,0.08550644420426455,-0.014095629834796841,-1.7806184260916278,-0.014095629834796841,-1.7806184260916278,0.0008481749602483601,0.10835193681588626,0.0008374433656285207,0.10698100615101251,0.014247164902095766,1.820034761254174,0.014247164902095766,1.820034761254174,0.0008735444056260366,0.09618434162195506,0.000883223109653386,0.09725004563039319,-0.008848850433305078,-0.9743303804099509,-0.008848850433305078,-0.9743303804099509
0086_KNNBaseline_item_msd,999405,6034,3706,6 user sample,KNNBaseline_item_msd,0.8852948026022563,6.549347994411202e-05,0.8851611706162241,-6.813850608811123e-05,1.0378081106997243,0.1525788015774121,1.0378081106997243,0.1525788015774121,0.7912036542166121,-0.0009312268776201504,0.7912344826488846,-0.0009003984453475057,0.7643646452008241,-0.02777023589340799,0.7643646452008241,-0.02777023589340799,0.7833164913439804,0.7833021723744616,0.7964744656436477,0.7964744656436477,0.9080964195497336,0.9080791388568028,0.9254620947125314,0.9254620947125314,27.170360851287843,27.170360851287843,27.170360851287843,27.170360851287843,179.1926208972931,353.90937957763674,356.52596464157097,356.5314046382904,200041.8,199881.0,160.8,160.8,-4.620373091623886e-05,-0.005218749677889812,-0.00017983571694846212,-0.02031259318861665,0.15246710436655175,17.221285727860565,0.15246710436655175,17.221285727860565,-0.00041063148614084444,-0.05187267253221785,-0.0003798030538683106,-0.047978297098458966,-0.027249640501928796,-3.4422876133087996,-0.027249640501928796,-3.4422876133087996,0.0005201840757533827,0.06645203495768924,0.0005058651062346264,0.06462282736105071,0.013678158375420635,1.747345797165824,0.013678158375420635,1.747345797165824,-0.00010172465489555194,-0.011200711600731042,-0.00011900534782638417,-0.013103456397238648,0.017263950507902193,1.9009013196147198,0.017263950507902193,1.9009013196147198
0086_SVD,999405,6034,3706,6 user sample,SVD,0.8737860032146086,-0.0006105513559742093,0.8736435336062123,-0.0007530209643705764,1.0351112873223198,0.16071473275173698,1.0351112873223198,0.16071473275173698,0.7924242846073659,-0.0012625868553459707,0.7924505328984903,-0.0012363385642215619,0.7692605604199342,-0.024426311042777704,0.7692605604199342,-0.024426311042777704,0.7845289401053879,0.784534782263419,0.7778876996861281,0.7778876996861281,0.9092306757756872,0.9092208417544212,0.9191159671358652,0.9191159671358652,90.89785776138304,90.89785776138304,90.89785776138304,90.89785776138304,38.8189845085144,65.21224517822266,68.15183382034301,68.15628185272217,200041.8,199881.0,160.8,160.8,-0.011555003118563945,-1.30514717333849,-0.011697472726960312,-1.3212392336155165,0.14977028098914724,16.916677293583476,0.14977028098914724,16.916677293583476,0.0008099989046129741,0.102322421315818,0.0008362471957373829,0.10563821432239658,-0.02235372528281876,-2.8238152957250278,-0.02235372528281876,-2.8238152957250278,0.0017326328371608524,0.22133891295518868,0.0017384749951919742,0.22208523201378383,-0.004908607582098878,-0.6270606461122372,-0.004908607582098878,-0.6270606461122372,0.0010325315710579819,0.11369012121933368,0.0010226975497920066,0.11260731552007874,0.010917822931235999,1.2021410747098011,0.010917822931235999,1.2021410747098011
0087_KNNBaseline_item_msd,999940,6034,3706,6 user sample,KNNBaseline_item_msd,0.8854071558401693,0.0001778467178570331,0.8853509520072673,0.00012164288495508654,1.0730952583049818,0.18786594918266952,1.0730952583049818,0.18786594918266952,0.7911845243496153,-0.0009503567446168537,0.7911586647603872,-0.000976216333844926,0.8242877472373318,0.032152866143099645,0.8242877472373318,0.032152866143099645,0.7831854421636372,0.7831913308385473,0.7771804248581683,0.7771804248581683,0.9082623874797864,0.9082768752995788,0.8937060580386682,0.8937060580386682,26.226425218582158,26.226425218582158,26.226425218582158,26.226425218582158,174.881441116333,350.83532538414,353.2189949035645,353.2217740535736,200041.8,199988.0,53.8,53.8,6.61495069966822e-05,0.007471641607413443,9.94567409473568e-06,0.0011233721270776551,0.18775425197180917,21.206998278486296,0.18775425197180917,21.206998278486296,-0.00042976135313765873,-0.05428923667744823,-0.0004556209423657309,-0.05755592724823744,0.03267346153457884,4.1274471828882024,0.03267346153457884,4.1274471828882024,0.0003891348954101481,0.049710875204321846,0.00039502357032028534,0.0504631366617995,-0.005615882410058726,-0.7174129921047814,-0.005615882410058726,-0.7174129921047814,6.424327515719419e-05,0.007073706940180591,7.873109494960229e-05,0.008668933696022079,-0.014492086165960982,-1.5956965182584344,-0.014492086165960982,-1.5956965182584344
0087_SVD,999940,6034,3706,6 user sample,SVD,0.8735988756167856,-0.0007976789537972317,0.8735381346634234,-0.0008584199071594022,1.0727712262393934,0.1983746716688105,1.0727712262393934,0.1983746716688105,0.7935825121388298,-0.00010435932388208612,0.7935568039910741,-0.00013006747163790688,0.8379393118103364,0.044252440347624544,0.8379393118103364,0.044252440347624544,0.7854292398168916,0.7854477278772979,0.7625850891146266,0.7625850891146266,0.9094375151941824,0.9094626434877536,0.8841799700591949,0.8841799700591949,87.49737782478333,87.49737782478333,87.49737782478333,87.49737782478333,61.03682107925415,85.23074717521668,87.5447711467743,87.54682178497316,200041.8,199988.0,53.8,53.8,-0.011742130716386967,-1.3262833905118085,-0.011802871669749138,-1.333144131506258,0.18743021990622077,21.17039858827987,0.18743021990622077,21.17039858827987,0.0019682264360768587,0.2486345271459537,0.001942518288321149,0.24538696729009693,0.04632502610758349,5.85196944323189,0.04632502610758349,5.85196944323189,0.0026329325486645905,0.3363496383692584,0.0026514206090708647,0.33871143545933324,-0.020211218153600385,-2.58192558727477,-0.020211218153600385,-2.58192558727477,0.001239370989553179,0.13646482295320922,0.0012644992831244428,0.13923165238702956,-0.02401817414543428,-2.6445962589439804,-0.02401817414543428,-2.6445962589439804
0088_KNNBaseline_item_msd,999158,6034,3706,6 user sample,KNNBaseline_item_msd,0.8853421507959209,0.000112841673608699,0.885310846722412,8.153760009976807e-05,0.9132607630852814,0.028031453962969133,0.9132607630852814,0.028031453962969133,0.7917974917751438,-0.00033738931908833264,0.7917948362768841,-0.0003400448173481729,0.7892181007616426,-0.002916780332589575,0.7892181007616426,-0.002916780332589575,0.7834535182478761,0.7834446046118948,0.7914628991986545,0.7914628991986545,0.908206529630049,0.908197529031947,0.91725267849769,0.91725267849769,25.354317712783807,25.354317712783807,25.354317712783807,25.354317712783807,204.13962244987488,366.620658159256,368.9096815109253,368.91561379432676,200041.8,199831.6,210.2,210.2,1.1444627483481185e-06,0.0001292680153930917,-3.0159610760582822e-05,-0.0034065530168420916,0.027919756752108782,3.153559651296891,0.027919756752108782,3.153559651296891,0.0001832060723908624,0.023143350960148707,0.00018055057413113307,0.022807897405596956,-0.0023961849411103797,-0.30269602057309697,-0.0023961849411103797,-0.30269602057309697,0.0006572109796491032,0.08395683187911467,0.0006482973436677808,0.08281814025543686,0.008666591930427514,1.1071324493943846,0.008666591930427514,1.1071324493943846,8.385425419810133e-06,0.0009233035184358166,-6.151726822389847e-07,-6.773551412370845e-05,0.0090545342930608,0.9969778457310625,0.0090545342930608,0.9969778457310625
0088_SVD,999158,6034,3706,6 user sample,SVD,0.8734566350651679,-0.0009399195054149434,0.8734154480129238,-0.0009811065576590394,0.911047513634766,0.036650959064183135,0.911047513634766,0.036650959064183135,0.7933673507445655,-0.00031952071814633776,0.7933964915156145,-0.00029037994709735226,0.7589031351349609,-0.034783736327751,0.7589031351349609,-0.034783736327751,0.7850763222131508,0.7851059084625034,0.7524506879058763,0.7524506879058763,0.9094808317634544,0.9094802644918596,0.9100483639151709,0.9100483639151709,86.88161334991455,86.88161334991455,86.88161334991455,86.88161334991455,56.36500506401062,80.21534566879272,82.63820304870606,82.6435390472412,200041.8,199831.6,210.2,210.2,-0.011884371268004679,-1.3423495786359565,-0.011925558320248775,-1.3470016903024749,0.025706507301593406,2.9035712926098785,0.025706507301593406,2.9035712926098785,0.001753065041812607,0.2214544473835928,0.0017822058128615925,0.2251356304515709,-0.03271115056779206,-4.132208217888949,-0.03271115056779206,-4.132208217888949,0.0022800149449238027,0.2912654190820742,0.0023096011942763672,0.29504497821870496,-0.030345619362350695,-3.8765664938111026,-0.030345619362350695,-3.8765664938111026,0.001282687558825213,0.14123432942582695,0.0012821202872304038,0.14117186821090058,0.0018502197105416673,0.2037242337862329,0.0018502197105416673,0.2037242337862329
0089_KNNBaseline_item_msd,999425,6034,3706,6 user sample,KNNBaseline_item_msd,0.8853766306161751,0.00014732149386276203,0.8852892071581276,5.9898035815408874e-05,0.9901465147591724,0.10491720563686012,0.9901465147591724,0.10491720563686012,0.7911901646941213,-0.0009447164001108457,0.7912220293711302,-0.0009128517231019596,0.7634180640899338,-0.028716817004298286,0.7634180640899338,-0.028716817004298286,0.7822731293158428,0.7823136704127384,0.7418047460197215,0.7418047460197215,0.9081027152524316,0.9081277639613252,0.8829247875711325,0.8829247875711325,24.756805229187012,24.756805229187012,24.756805229187012,24.756805229187012,183.74981927871704,349.4946861743927,352.1910153388977,352.1962785243988,200041.8,199885.0,156.8,156.8,3.5624283002522183e-05,0.004023792272998593,-5.1799175044942025e-05,-0.00585075972697563,0.10480550842599978,11.837868987913934,0.10480550842599978,11.837868987913934,-0.0004241210086316505,-0.053576724964625726,-0.0003922563316227645,-0.0495514467976712,-0.028196221612819095,-3.561863665432464,-0.028196221612819095,-3.561863665432464,-0.0005231779523842128,-0.06683449417511683,-0.00048263685548866064,-0.061655484448176374,-0.04099156124850556,-5.236555265769757,-0.04099156124850556,-5.236555265769757,-9.542895219760705e-05,-0.010507503544964924,-7.038024330396908e-05,-0.007749437031233514,-0.025273356633496724,-2.782802056442245,-0.025273356633496724,-2.782802056442245
0089_SVD,999425,6034,3706,6 user sample,SVD,0.8737515488602605,-0.0006450057103223327,0.8736492876938546,-0.0007472668767282142,0.9950014112338876,0.12060485666330467,0.9950014112338876,0.12060485666330467,0.7932800999447209,-0.00040677151799095585,0.7933179004797193,-0.0003689709829926002,0.7602412734027201,-0.03344559805999181,0.7602412734027201,-0.03344559805999181,0.7847806366959971,0.7848187772823183,0.7449206834506586,0.7449206834506586,0.9092841987842732,0.9092981711789794,0.8952428671807617,0.8952428671807617,93.32745423316956,93.32745423316956,93.32745423316956,93.32745423316956,35.79670004844665,57.291722917556754,59.983207607269286,59.988766241073606,200041.8,199885.0,156.8,156.8,-0.011589457472912068,-1.3090388212009136,-0.01169171863931795,-1.3205893046501573,0.10966040490071505,12.386233566080584,0.10966040490071505,12.386233566080584,0.0016658142419679889,0.21043256445140676,0.0017036147769663446,0.21520768482013514,-0.031373012300032865,-3.9631690416225345,-0.031373012300032865,-3.9631690416225345,0.0019843294277700485,0.253492435943507,0.002022470014091282,0.2583647872777047,-0.03787562381756837,-4.838503128578275,-0.03787562381756837,-4.838503128578275,0.001086054579644058,0.11958343964633288,0.0011000269743501878,0.12112191390938772,-0.01295527702386745,-1.426481336318218,-0.01295527702386745,-1.426481336318218
0090_KNNBaseline_item_msd,998936,6034,3706,6 user sample,KNNBaseline_item_msd,0.8853090699897586,7.976086744632127e-05,0.8852524780709585,2.316894864629049e-05,0.9279044594564402,0.042675150334127936,0.9279044594564402,0.042675150334127936,0.7917551372301349,-0.00037974386409722616,0.7918062290516276,-0.0003286520426045713,0.7470480284587039,-0.04508685263552825,0.7470480284587039,-0.04508685263552825,0.7831550182298841,0.7831849558780825,0.7504480265546247,0.7504480265546247,0.908317004801792,0.9083197175879169,0.9055883086188824,0.9055883086188824,24.80743908882141,24.80743908882141,24.80743908882141,24.80743908882141,191.76881923675538,350.0312121868134,360.3597081661225,360.37138147354125,200041.8,199787.2,254.6,254.6,-3.193634341402962e-05,-0.0036072364417300356,-8.85282622140604e-05,-0.009999340545708932,0.04256345312326759,4.807577285904011,0.04256345312326759,4.807577285904011,0.00014085152738196882,0.017792949157925862,0.0001919433488746236,0.024247079965747022,-0.04456625724404906,-5.629794465430283,-0.04456625724404906,-5.629794465430283,0.0003587109616570716,0.045824304270019815,0.00038864860985543537,0.04964875360893393,-0.032348280713602295,-4.132400780797,-0.032348280713602295,-4.132400780797,0.0001188605971628176,0.013087518172249945,0.00012157338328766532,0.013386217981554607,-0.002609835585746789,-0.28736411788557437,-0.002609835585746789,-0.28736411788557437
0090_SVD,998936,6034,3706,6 user sample,SVD,0.8744907958773966,9.42413068137915e-05,0.874412839195076,1.628462449310142e-05,0.9326155400164666,0.058218985445883775,0.9326155400164666,0.058218985445883775,0.7930428484311114,-0.0006440230316004937,0.7930818472193508,-0.0006050242433610631,0.7607008296159321,-0.03298604184677978,0.7607008296159321,-0.03298604184677978,0.784345837844646,0.7843552437248305,0.7745551589086743,0.7745551589086743,0.9089247074920944,0.9089180762904576,0.9155848204321256,0.9155848204321256,91.8286862373352,91.8286862373352,91.8286862373352,91.8286862373352,35.02674760818481,59.790290784835825,62.690315198898325,62.7047935962677,200041.8,199787.2,254.6,254.6,-0.010850210455775944,-1.2255402582914792,-0.010928167138096634,-1.234345530131712,0.04727453368329404,5.339697737382745,0.04727453368329404,5.339697737382745,0.0014285627283584512,0.18046196918872548,0.0014675615165978817,0.18538845787693925,-0.030913456086820834,-3.9051159946384137,-0.030913456086820834,-3.9051159946384137,0.0015495305764189338,0.1979481203515672,0.0015589364566034325,0.19914969477101266,-0.008241148359552697,-1.052783244253201,-0.008241148359552697,-1.052783244253201,0.0007265632874652317,0.08000052544717899,0.0007199320858284342,0.07927037623039052,0.007386676227496447,0.8133331117919714,0.007386676227496447,0.8133331117919714
0091_KNNBaseline_item_msd,999293,6034,3706,6 user sample,KNNBaseline_item_msd,0.8855727772987387,0.000343468176426498,0.8853397266448274,0.00011041752251517156,1.1089234451986298,0.22369413607631786,1.1089234451986298,0.22369413607631786,0.7916781624016724,-0.0004567186925596988,0.7916786622326606,-0.0004562188615715445,0.7881515188500418,-0.0039833622441903796,0.7881515188500418,-0.0039833622441903796,0.7830268949702198,0.783037901893652,0.7722526771048026,0.7722526771048026,0.9080672709364386,0.9080681991643782,0.9071321482917948,0.9071321482917948,26.99685988426209,26.99685988426209,26.99685988426209,26.99685988426209,200.50217022895814,361.87956342697146,364.34960532188416,364.3549030303955,200041.8,199858.6,183.2,183.2,0.00023177096556614707,0.026178722538344367,-1.2796883451793306e-06,-0.00014454185856356425,0.22358243886545726,25.2538216648827,0.22358243886545726,25.2538216648827,6.38766989194961e-05,0.008069169553046882,6.437652990765041e-05,0.008132310276652014,-0.0034627668527111855,-0.437431071577634,-0.0034627668527111855,-0.437431071577634,0.00023058770199280154,0.029456922554667867,0.0002415946254249457,0.030863025691581697,-0.010543630163424411,-1.3469187406132732,-0.010543630163424411,-1.3469187406132732,-0.00013087326819061218,-0.014410210924316168,-0.0001299450402509894,-0.01430800548098357,-0.0010659959128344054,-0.11737481733878354,-0.0010659959128344054,-0.11737481733878354
0091_SVD,999293,6034,3706,6 user sample,SVD,0.8737260013865791,-0.0006705531840038859,0.8734782717642442,-0.0009182828063386551,1.1106096690901484,0.2362131145195655,1.1106096690901484,0.2362131145195655,0.7934710744599959,-0.00021579700271590063,0.7935126936205985,-0.00017417784211337659,0.752446909081767,-0.04123996238094485,0.752446909081767,-0.04123996238094485,0.7852192186273468,0.7852560260340071,0.7443768033064414,0.7443768033064414,0.9096847579521792,0.9096934370697928,0.9009610766814076,0.9009610766814076,88.71783547401428,88.71783547401428,88.71783547401428,88.71783547401428,42.19685039520264,62.69727334976197,65.00686526298523,65.01193528175354,200041.8,199858.6,183.2,183.2,-0.01161500494659351,-1.3119244295143986,-0.01186273456892839,-1.3399056955534479,0.22526866275697577,25.44428205014175,0.22526866275697577,25.44428205014175,0.0018567887572429331,0.2345572573383482,0.0018984079178455682,0.23981476233217075,-0.039167376620985905,-4.9477854718368555,-0.039167376620985905,-4.9477854718368555,0.0024229113591197615,0.3095200292366153,0.0024597187657801056,0.3142220706640709,-0.03841950396178562,-4.907982268830643,-0.03841950396178562,-4.907982268830643,0.0014866137475499919,0.16368826087526533,0.0014952928651635888,0.164643902292172,-0.007237067523221619,-0.7968599770218217,-0.007237067523221619,-0.7968599770218217
0092_KNNBaseline_item_msd,999663,6034,3706,6 user sample,KNNBaseline_item_msd,0.8853439960143813,0.00011468689206906023,0.8852575922882515,2.8283165939280156e-05,1.0309968494591597,0.14576754033684747,1.0309968494591597,0.14576754033684747,0.7909800028183241,-0.001154878275907989,0.7909392599770468,-0.001195621117185297,0.8307291108681433,0.03859422977391114,0.8307291108681433,0.03859422977391114,0.7832316284952042,0.7831868197784022,0.8249624921395974,0.8249624921395974,0.9080364530336136,0.9080264861614962,0.9180518958578086,0.9180518958578086,26.55862364768982,26.55862364768982,26.55862364768982,26.55862364768982,195.15585565567017,361.49214282035825,365.29101462364196,365.2944495677948,200041.8,199932.6,109.2,109.2,2.9896812087093494e-06,0.0003376869688993338,-8.341404492107074e-05,-0.00942168546632079,0.14565584312598712,16.45194812891946,0.14565584312598712,16.45194812891946,-0.000634282884428794,-0.0801252448173938,-0.0006750257257061021,-0.08527204951927443,0.03911482516539033,4.941146953994934,0.03911482516539033,4.941146953994934,0.0004353212269772033,0.05561104759121449,0.0003905125101751894,0.04988686156913351,0.04216618487137036,5.38661008998884,0.04216618487137036,5.38661008998884,-0.00016169117101560992,-0.017803512597706735,-0.00017165804313301614,-0.018900946255879958,0.009853751653179366,1.0849781753087555,0.009853751653179366,1.0849781753087555
0092_SVD,999663,6034,3706,6 user sample,SVD,0.8736025827801949,-0.0007939717903878707,0.8735065546664519,-0.000889999904130967,1.0343018554851853,0.15990530091460242,1.0343018554851853,0.15990530091460242,0.7946084341004668,0.0009215626377548912,0.7945689147899491,0.0008820433272370697,0.8305344407324678,0.03684756926975597,0.8305344407324678,0.03684756926975597,0.7851056340709202,0.7850924708732471,0.7973491211875536,0.7973491211875536,0.9094966023007404,0.909488953285148,0.9171843227975536,0.9171843227975536,85.62571430206299,85.62571430206299,85.62571430206299,85.62571430206299,50.98835945129394,82.59019293785096,85.34147295951844,85.34505205154419,200041.8,199932.6,109.2,109.2,-0.011738423552977717,-1.3258646633340623,-0.011834451666720702,-1.3367111183221472,0.1489608491520127,16.825251297120598,0.1489608491520127,16.825251297120598,0.002994148397713836,0.37823324462314256,0.0029546290871961256,0.37324100140173233,0.03892015502971491,4.916555415010439,0.03892015502971491,4.916555415010439,0.0023093268026931346,0.295009925475011,0.002296163605020052,0.2933283644417175,0.014552813919326613,1.8590805531661836,0.014552813919326613,1.8590805531661836,0.001298458096111177,0.1429707938071515,0.0012908090805188177,0.14212857499827494,0.008986178592924388,0.9894513273636112,0.008986178592924388,0.9894513273636112
0093_KNNBaseline_item_msd,999788,6034,3706,6 user sample,KNNBaseline_item_msd,0.885220067153033,-9.24196927920562e-06,0.8852542436204642,2.493449815199611e-05,0.7983495965254727,-0.08687971259683958,0.7983495965254727,-0.08687971259683958,0.7918505930871211,-0.00028428800711099983,0.7918501748124869,-0.0002847062817452617,0.7903512127510046,-0.001783668343227518,0.7903512127510046,-0.001783668343227518,0.7837021685253154,0.7837129964114741,0.7689603691226371,0.7689603691226371,0.9081830504264694,0.9081815401788768,0.9096949901462444,0.9096949901462444,26.17805061340332,26.17805061340332,26.17805061340332,26.17805061340332,181.34358820915227,368.6657244205474,371.4056634426117,371.4092498779297,200041.8,199957.6,84.2,84.2,-0.00012093918013955651,-0.013660180571602773,-8.676271270835478e-05,-0.00979992026662144,-0.08699140980769993,-9.825751793424015,-0.08699140980769993,-9.825751793424015,0.0002363073843681951,0.02985132894088868,0.0002358891097339333,0.02979849075418384,-0.001263072951748323,-0.15955661419463069,-0.001263072951748323,-0.15955661419463069,0.0009058612570883584,0.11572119703139618,0.0009166891432470514,0.11710442866626167,-0.013835938145589921,-1.767501713680032,-0.013835938145589921,-1.767501713680032,-1.5093778159780413e-05,-0.001661947698979176,-1.6604025752431362e-05,-0.0018282382383607088,0.0014968459416152546,0.16481490863716136,0.0014968459416152546,0.16481490863716136
