,num_ratings,num_users,num_movies,name,algo_name,rmse_all,increase_from_baseline_rmse_all,rmse_non-boycott,increase_from_baseline_rmse_non-boycott,rmse_boycott,increase_from_baseline_rmse_boycott,rmse_all-like-boycott,increase_from_baseline_rmse_all-like-boycott,ndcg10_all,increase_from_baseline_ndcg10_all,ndcg10_non-boycott,increase_from_baseline_ndcg10_non-boycott,ndcg10_boycott,increase_from_baseline_ndcg10_boycott,ndcg10_all-like-boycott,increase_from_baseline_ndcg10_all-like-boycott,ndcg5_all,ndcg5_non-boycott,ndcg5_boycott,ndcg5_all-like-boycott,ndcgfull_all,ndcgfull_non-boycott,ndcgfull_boycott,ndcgfull_all-like-boycott,fit_time_all,fit_time_non-boycott,fit_time_boycott,fit_time_all-like-boycott,test_times_all,test_times_non-boycott,test_times_boycott,test_times_all-like-boycott,num_tested_all,num_tested_non-boycott,num_tested_boycott,num_tested_all-like-boycott
0055_KNNBaseline_item_msd,999897,6034,3706,6 user sample,KNNBaseline_item_msd,0.8855026864104241,0.00027337728811183126,0.8854903074998793,0.000260998377567101,0.9229462987894411,0.037716989667128886,0.9229462987894411,0.037716989667128886,0.7911182473055964,-0.0010166337886357013,0.7910698852456378,-0.001064995848594319,0.8614766692132756,0.06934178811904346,0.8614766692132756,0.06934178811904346,0.7829456712553013,0.7829129115095659,0.8167767378157945,0.8167767378157945,0.9081501797275202,0.9081650653592905,0.8931902860343935,0.8931902860343935,29.91066665649414,29.91066665649414,29.91066665649414,29.91066665649414,246.20421013832092,456.36885180473325,459.8574118614197,459.86097674369813,200041.8,199979.4,62.4,62.4
0055_SVD,999897,6034,3706,6 user sample,SVD,0.873594110246794,-0.0008024443237888423,0.873576679771342,-0.0008198747992408384,0.9262645210145241,0.051867966443941205,0.9262645210145241,0.051867966443941205,0.7939947459506537,0.00030787448794178385,0.7939483593933112,0.0002614879305993245,0.8614711522724784,0.0677842808097665,0.8614711522724784,0.0677842808097665,0.7856139290781964,0.78558618911949,0.8154738420668635,0.8154738420668635,0.9097505271423266,0.9097690349792529,0.8911492569275705,0.8911492569275705,118.81074814796447,118.81074814796447,118.81074814796447,118.81074814796447,55.30445013046265,86.4647349357605,91.63789553642273,91.64152483940124,200041.8,199979.4,62.4,62.4
0056_KNNBaseline_item_msd,999881,6034,3706,6 user sample,KNNBaseline_item_msd,0.885542215346177,0.00031290622386481726,0.8854808248324444,0.00025151571013215523,1.0546350029228726,0.16940569380056036,1.0546350029228726,0.16940569380056036,0.7916084173633978,-0.0005264637308343145,0.7915853083579605,-0.0005495727362716529,0.8421095581612759,0.04997467706704373,0.8421095581612759,0.04997467706704373,0.7828178067079296,0.7827536494848417,0.8568166777477743,0.8568166777477743,0.9082461575866834,0.9082243560152741,0.9301557740027654,0.9301557740027654,25.93402190208435,25.93402190208435,25.93402190208435,25.93402190208435,201.16927409172058,377.6112162590027,380.4089311599731,380.4126938819885,200041.8,199976.2,65.6,65.6
0056_SVD,999881,6034,3706,6 user sample,SVD,0.8733945236754724,-0.0010020308951104173,0.873326183806266,-0.0010703707643168192,1.0587941085517136,0.18439755398113078,1.0587941085517136,0.18439755398113078,0.793792362392109,0.00010549092939715621,0.7937803728744343,9.350141172237425e-05,0.8179331919713482,0.024246320508636288,0.8179331919713482,0.024246320508636288,0.785280413350794,0.7852466930948132,0.8216001084185722,0.8216001084185722,0.909695943944725,0.9096845497966022,0.9211410167385555,0.9211410167385555,99.76063389778137,99.76063389778137,99.76063389778137,99.76063389778137,41.82344250679016,64.47559747695922,67.40381231307984,67.40664677619934,200041.8,199976.2,65.6,65.6
0057_KNNBaseline_item_msd,998835,6034,3706,6 user sample,KNNBaseline_item_msd,0.8853870619510362,0.00015775282872398932,0.8850958979194642,-0.00013341120284804386,1.0762315689271218,0.19100225980480956,1.0762315689271218,0.19100225980480956,0.7909573700681551,-0.0011775110260769939,0.7910490611670322,-0.0010858199271999158,0.7107645688419921,-0.08137031225224,0.7107645688419921,-0.08137031225224,0.7827915464085689,0.7828573108136337,0.712465300902267,0.712465300902267,0.9078033541009628,0.9078244315843886,0.8856380075879369,0.8856380075879369,24.49382863044739,24.49382863044739,24.49382863044739,24.49382863044739,188.50084671974182,368.0069982051849,370.7921886444092,370.80103998184205,200041.8,199767.0,274.8,274.8
0057_SVD,998835,6034,3706,6 user sample,SVD,0.8734112459085559,-0.0009853086620269513,0.8731068537043132,-0.0012897008662696718,1.0713201820324716,0.19692362746188874,1.0713201820324716,0.19692362746188874,0.7942715449891976,0.0005846735264857239,0.7943896798158766,0.0007028083531647189,0.6910806167730114,-0.10260625468970053,0.6910806167730114,-0.10260625468970053,0.7854199863467164,0.7855216122919093,0.6817142140357266,0.6817142140357266,0.909576825801323,0.9096035648241919,0.8826980377986506,0.8826980377986506,95.50856609344483,95.50856609344483,95.50856609344483,95.50856609344483,43.0765938282013,59.238262224197385,62.054124212265016,62.06141037940979,200041.8,199767.0,274.8,274.8
0058_KNNBaseline_item_msd,999195,6034,3706,6 user sample,KNNBaseline_item_msd,0.8856954501239447,0.0004661410016324474,0.885108327046088,-0.00012098207622424084,1.3428348367721692,0.45760552764985696,1.3428348367721692,0.45760552764985696,0.7916959488137136,-0.0004389322805185003,0.7917392460005586,-0.0003956350936735742,0.751663239560851,-0.04047164153338112,0.751663239560851,-0.04047164153338112,0.7832061056896031,0.7832372366022022,0.7490245119176292,0.7490245119176292,0.9084899069753665,0.9085023540121089,0.8959776843257412,0.8959776843257412,26.050494861602782,26.050494861602782,26.050494861602782,26.050494861602782,202.3908739566803,397.61879978179934,400.0109516620636,400.0158792495728,200041.8,199839.0,202.8,202.8
0058_SVD,999195,6034,3706,6 user sample,SVD,0.8743642413465051,-3.231322407770687e-05,0.8737599238507909,-0.0006366307197919197,1.3425903279022124,0.4681937733316296,1.3425903279022124,0.4681937733316296,0.7935196934267855,-0.00016717803592636304,0.7936190227056036,-6.784875710830196e-05,0.6874296541644408,-0.10625721729827109,0.6874296541644408,-0.10625721729827109,0.7855250667235678,0.7855833776700193,0.7204461840174807,0.7204461840174807,0.9097018269761911,0.9097260536521485,0.885357571594872,0.885357571594872,99.87592554092407,99.87592554092407,99.87592554092407,99.87592554092407,31.667961502075194,49.543144130706786,52.581643438339235,52.58693885803223,200041.8,199839.0,202.8,202.8
0059_KNNBaseline_item_msd,999478,6034,3706,6 user sample,KNNBaseline_item_msd,0.885417430532582,0.00018812141026980367,0.8854335783609628,0.00020426923865057844,0.8613222312252937,-0.023907077897018514,0.8613222312252937,-0.023907077897018514,0.791172276143126,-0.0009626049511061163,0.7911541947465975,-0.0009806863476345962,0.8052621878070656,0.013127306712833464,0.8052621878070656,0.013127306712833464,0.7833111899726399,0.7832533736933828,0.8435966546773408,0.8435966546773408,0.9079170394285322,0.907893150279665,0.9319200625609796,0.9319200625609796,27.189756441116334,27.189756441116334,27.189756441116334,27.189756441116334,215.84582118988038,397.5422798633575,399.9889710903168,399.99340057373047,200041.8,199895.6,146.2,146.2
0059_SVD,999478,6034,3706,6 user sample,SVD,0.8737046101254127,-0.0006919444451701784,0.8737117235809269,-0.0006848309896559934,0.8628506788136198,-0.011545875756963087,0.8628506788136198,-0.011545875756963087,0.7934887040017632,-0.00019816746094869497,0.7934612357833393,-0.00022563567937261553,0.8284387220575529,0.03475185059484098,0.8284387220575529,0.03475185059484098,0.7842826122106663,0.7842168125678612,0.8563249786486384,0.8563249786486384,0.9092239127542896,0.9091923432624489,0.9409544353896944,0.9409544353896944,95.82872385978699,95.82872385978699,95.82872385978699,95.82872385978699,41.78091998100281,63.65490612983704,68.00096297264099,68.005406332016,200041.8,199895.6,146.2,146.2
0060_KNNBaseline_item_msd,998655,6034,3706,6 user sample,KNNBaseline_item_msd,0.8852041399005575,-2.5169221754772764e-05,0.8851371977682276,-9.21113540846008e-05,0.9270667771418231,0.041837468019510826,0.9270667771418231,0.041837468019510826,0.7916523121761669,-0.000482568918065196,0.7916212036448425,-0.0005136774493896823,0.8142816823057591,0.022146801211527012,0.8142816823057591,0.022146801211527012,0.782554303684007,0.7825467904544787,0.789426695400891,0.789426695400891,0.90805410550965,0.9080463910515849,0.9158049703632493,0.9158049703632493,25.0742928981781,25.0742928981781,25.0742928981781,25.0742928981781,197.76255412101744,367.0376065731049,382.5637635707855,382.57203245162964,200041.8,199731.0,310.8,310.8
0060_SVD,998655,6034,3706,6 user sample,SVD,0.8736664500523096,-0.0007301045182732668,0.8735715719202874,-0.0008249826502954027,0.9321030358618512,0.05770648129126832,0.9321030358618512,0.05770648129126832,0.7927568186235243,-0.0009300528391875673,0.7927440416257473,-0.0009428298369645871,0.8020415551210924,0.008354683658380546,0.8020415551210924,0.008354683658380546,0.7856561213830008,0.785673334320106,0.769669190857539,0.769669190857539,0.9096794188913542,0.9096855435923776,0.9035245230616221,0.9035245230616221,94.82495517730713,94.82495517730713,94.82495517730713,94.82495517730713,52.030836725234984,73.17819619178772,75.91146626472474,75.91995325088502,200041.8,199731.0,310.8,310.8
0061_KNNBaseline_item_msd,999493,6034,3706,6 user sample,KNNBaseline_item_msd,0.8854327348239254,0.00020342570161313578,0.8854148888630038,0.00018557974069155492,0.9056625075204547,0.020433198398142505,0.9056625075204547,0.020433198398142505,0.7920112167054848,-0.00012366438874733543,0.7919736000762626,-0.00016128101796952787,0.824756842119492,0.03262196102525983,0.824756842119492,0.03262196102525983,0.7831033010442503,0.7830471591292237,0.8368141235880266,0.8368141235880266,0.9085337876953681,0.9085182037097386,0.924196806719471,0.924196806719471,24.325095701217652,24.325095701217652,24.325095701217652,24.325095701217652,204.035630607605,376.9807192325592,379.3725396156311,379.37696118354796,200041.8,199898.6,143.2,143.2
0061_SVD,999493,6034,3706,6 user sample,SVD,0.873820019560925,-0.0005765350096578192,0.8737921945392392,-0.0006043600313436759,0.9102641770708211,0.03586762250023823,0.9102641770708211,0.03586762250023823,0.7934293241018361,-0.0002575473608757983,0.793424977462175,-0.0002618940005368886,0.7893221022321973,-0.0043647692305145425,0.7893221022321973,-0.0043647692305145425,0.7846493126937494,0.7846216217187032,0.8102774339882515,0.8102774339882515,0.9093703633525934,0.9093699767481163,0.9097589812179819,0.9097589812179819,91.05362939834595,91.05362939834595,91.05362939834595,91.05362939834595,49.31667795181274,90.3030713558197,95.93368582725525,95.93922176361085,200041.8,199898.6,143.2,143.2
0062_KNNBaseline_item_msd,999909,6034,3706,6 user sample,KNNBaseline_item_msd,0.8853687947390941,0.00013948561678189808,0.8853082935739177,7.89844516054794e-05,1.067742337374859,0.18251302825254667,1.067742337374859,0.18251302825254667,0.7920386287861343,-9.625230809784391e-05,0.7920475028481736,-8.737824605853373e-05,0.7809070019397769,-0.011227879154455223,0.7809070019397769,-0.011227879154455223,0.7836181705785616,0.7836218235305065,0.7696432693159405,0.7696432693159405,0.9084610828909583,0.9084707616021059,0.898734936733922,0.898734936733922,25.49936261177063,25.49936261177063,25.49936261177063,25.49936261177063,181.16466903686523,352.27664480209353,354.91463980674746,354.9171691417694,200041.8,199981.8,60.0,60.0
0062_SVD,999909,6034,3706,6 user sample,SVD,0.8732457035659221,-0.0011508510046607245,0.873185672383919,-0.0012108821866638753,1.0507984148405316,0.17640186026994875,1.0507984148405316,0.17640186026994875,0.7936656023386862,-2.126912402566905e-05,0.7936537427453603,-3.312871735161593e-05,0.8108805759741976,0.01719370451148572,0.8108805759741976,0.01719370451148572,0.7857120510705707,0.7857409235284597,0.74605055662274,0.74605055662274,0.9097256165807313,0.9097438705471033,0.8913709383114853,0.8913709383114853,100.93489351272584,100.93489351272584,100.93489351272584,100.93489351272584,33.064898824691774,49.287516069412234,52.441012668609616,52.44597549438477,200041.8,199981.8,60.0,60.0
0063_KNNBaseline_item_msd,999628,6034,3706,6 user sample,KNNBaseline_item_msd,0.8854913878543647,0.0002620787320524176,0.8854180002402359,0.0001886911179236339,1.0024124080991317,0.11718309897681944,1.0024124080991317,0.11718309897681944,0.7916601360780153,-0.0004747450162168043,0.7917150834931015,-0.0004197976011306448,0.7226645015304133,-0.06947037956381885,0.7226645015304133,-0.06947037956381885,0.7825742633965371,0.7826362864230259,0.7087985503554626,0.7087985503554626,0.9079462273073238,0.9079628274934677,0.8909025562089458,0.8909025562089458,25.87312536239624,25.87312536239624,25.87312536239624,25.87312536239624,171.52289938926697,343.6541640281677,348.1113839149475,348.11679301261904,200041.8,199925.6,116.2,116.2
0063_SVD,999628,6034,3706,6 user sample,SVD,0.8731860613038623,-0.0012104932667205137,0.8731114501336835,-0.0012851044368993314,0.9894270443343455,0.11503048976376262,0.9894270443343455,0.11503048976376262,0.7933803055934369,-0.0003065658692750217,0.7934374481928435,-0.0002494232698684318,0.7248689598661893,-0.06881791159652262,0.7248689598661893,-0.06881791159652262,0.7858156667285543,0.7858840187364445,0.7042414911389823,0.7042414911389823,0.9093891475756832,0.9093979971701891,0.9004998093137779,0.9004998093137779,97.64947276115417,97.64947276115417,97.64947276115417,97.64947276115417,30.055114459991454,47.87992191314697,50.495056581497195,50.49890584945679,200041.8,199925.6,116.2,116.2
0064_KNNBaseline_item_msd,999316,6034,3706,6 user sample,KNNBaseline_item_msd,0.885384777102814,0.0001554679805018111,0.8852896089597184,6.029983740618583e-05,0.9834153157407302,0.09818600661841792,0.9834153157407302,0.09818600661841792,0.7915382571469823,-0.000596623947249797,0.7915951919640772,-0.0005396891301548967,0.7366405643641805,-0.055494316730051674,0.7366405643641805,-0.055494316730051674,0.7830578528176488,0.7830831490426302,0.760008885859481,0.760008885859481,0.9080612560587091,0.9080702538705541,0.899018203324496,0.899018203324496,27.09873523712158,27.09873523712158,27.09873523712158,27.09873523712158,197.86792902946473,360.87558736801145,363.55416226387024,363.5592472076416,200041.8,199863.2,178.6,178.6
0064_SVD,999316,6034,3706,6 user sample,SVD,0.8741378158032258,-0.00025873876735704737,0.874037439198999,-0.0003591153715838402,0.9794340787325293,0.10503752416194645,0.9794340787325293,0.10503752416194645,0.7934937919846343,-0.00019307947807756243,0.793523108491154,-0.00016376297155784592,0.7635933253113603,-0.030093546151351624,0.7635933253113603,-0.030093546151351624,0.7842499068173022,0.7842729731258846,0.7628174758434234,0.7628174758434234,0.9088548417546918,0.9088648369675164,0.8988099041192725,0.8988099041192725,92.93967227935791,92.93967227935791,92.93967227935791,92.93967227935791,53.38791637420654,73.67204365730285,76.69242935180664,76.70052165985108,200041.8,199863.2,178.6,178.6
0065_KNNBaseline_item_msd,999733,6034,3706,6 user sample,KNNBaseline_item_msd,0.8853910209194457,0.00016171179713342365,0.8853976440999967,0.00016833497768442562,0.8686967299274617,-0.016532579194850516,0.8686967299274617,-0.016532579194850516,0.7912330043496631,-0.0009018767445689857,0.7911861864351842,-0.0009486946590478995,0.8344000669259808,0.04226518583174865,0.8344000669259808,0.04226518583174865,0.7835432822978994,0.7835069692839506,0.8186570487998319,0.8186570487998319,0.90796731632673,0.907963268745388,0.9120395236757662,0.9120395236757662,25.955002641677858,25.955002641677858,25.955002641677858,25.955002641677858,194.84502658843994,362.770622587204,373.1147040367126,373.1182689666748,200041.8,199946.6,95.2,95.2
0065_SVD,999733,6034,3706,6 user sample,SVD,0.8739317188283902,-0.00046483574219269297,0.8739335208569582,-0.00046303371362466095,0.86453645236317,-0.009860102207412846,0.86453645236317,-0.009860102207412846,0.7932819038341974,-0.0004049676285144965,0.7932446295946665,-0.0004422418680454232,0.8343192961149993,0.04063242465228745,0.8343192961149993,0.04063242465228745,0.7855170017897299,0.785464607921601,0.8330886565033795,0.8330886565033795,0.9093602474104336,0.9093471515453138,0.9225201199997073,0.9225201199997073,89.46893844604492,89.46893844604492,89.46893844604492,89.46893844604492,52.46449189186096,96.29311680793762,98.70324926376342,98.706795835495,200041.8,199946.6,95.2,95.2
0066_KNNBaseline_item_msd,999906,6034,3706,6 user sample,KNNBaseline_item_msd,0.8852704431650522,4.113404273997645e-05,0.885251775945582,2.246682326978444e-05,0.9426273713822866,0.05739806225997435,0.9426273713822866,0.05739806225997435,0.7913608151548778,-0.0007740659393543625,0.7912941344956496,-0.0008407465985825757,0.9042570250405839,0.11212214394635178,0.9042570250405839,0.11212214394635178,0.7838171787457839,0.7837369311426972,0.8614741900567562,0.8614741900567562,0.9082553107044985,0.9082368048217375,0.9268560106747324,0.9268560106747324,26.626386833190917,26.626386833190917,26.626386833190917,26.626386833190917,204.9213932991028,368.45713262557985,378.5221966743469,378.52517166137693,200041.8,199981.2,60.6,60.6
0066_SVD,999906,6034,3706,6 user sample,SVD,0.8739391825423158,-0.0004573720282670113,0.8739169502536374,-0.0004796043169454922,0.9423690655714785,0.06797251100089563,0.9423690655714785,0.06797251100089563,0.7930293355211099,-0.0006575359416020055,0.7929582487928458,-0.0007286226698660636,0.8901383896647879,0.09645151820207598,0.8901383896647879,0.09645151820207598,0.7849653373078427,0.7848934216421857,0.8621610284759855,0.8621610284759855,0.9095117238931495,0.909490897219319,0.9304456758661608,0.9304456758661608,93.03679757118225,93.03679757118225,93.03679757118225,93.03679757118225,53.857519912719724,72.91621680259705,76.1679868221283,76.17120308876038,200041.8,199981.2,60.6,60.6
0067_KNNBaseline_item_msd,999666,6034,3706,6 user sample,KNNBaseline_item_msd,0.885499115205255,0.00026980608294280284,0.8853825867000543,0.00015327757774208361,1.0764793778645818,0.19125006874226957,1.0764793778645818,0.19125006874226957,0.7912921418544714,-0.000842739239760748,0.7913596995660112,-0.0007751815282209806,0.7389533064788737,-0.05318157461535844,0.7389533064788737,-0.05318157461535844,0.782697080490012,0.7828383739744826,0.6515539029488302,0.6515539029488302,0.9085825469611821,0.9086364288112504,0.8544540951493849,0.8544540951493849,25.8735023021698,25.8735023021698,25.8735023021698,25.8735023021698,184.03304176330568,357.5479787826538,362.68462762832644,362.69007568359376,200041.8,199933.2,108.6,108.6
0067_SVD,999666,6034,3706,6 user sample,SVD,0.8741255850860116,-0.0002709694845712818,0.8739945966741292,-0.0004019578964536974,1.0871722376526098,0.212775683082027,1.0871722376526098,0.212775683082027,0.7919936038723495,-0.0016932675903623684,0.7920800707620077,-0.0016068007007041807,0.7268579381065581,-0.06682893335615381,0.7268579381065581,-0.06682893335615381,0.7842583020041008,0.7844067183234985,0.6462969969622995,0.6462969969622995,0.9089818373435643,0.9090427741567103,0.8477346676356131,0.8477346676356131,97.97543563842774,97.97543563842774,97.97543563842774,97.97543563842774,35.22510213851929,55.09481172561645,57.750516748428346,57.754187726974486,200041.8,199933.2,108.6,108.6
0068_KNNBaseline_item_msd,999058,6034,3706,6 user sample,KNNBaseline_item_msd,0.885302084071785,7.277494947277585e-05,0.8851023295118676,-0.0001269796104446108,1.0438591812809146,0.15862987215860236,1.0438591812809146,0.15862987215860236,0.7912478316729539,-0.0008870494212782631,0.7913361382297186,-0.0007987428645135353,0.720473154704378,-0.07166172638985413,0.720473154704378,-0.07166172638985413,0.7829971370883907,0.7830801920281012,0.7058733455543642,0.7058733455543642,0.908203162843438,0.9082282132766674,0.883033525213,0.883033525213,24.588846063613893,24.588846063613893,24.588846063613893,24.588846063613893,182.81352643966676,357.03109016418455,359.42792477607725,359.43325819969175,200041.8,199811.6,230.2,230.2
0068_SVD,999058,6034,3706,6 user sample,SVD,0.8738609513567782,-0.0005356032138046363,0.8736446095369992,-0.0007519450335836675,1.0445506537600222,0.17015409918943936,1.0445506537600222,0.17015409918943936,0.7934436051629776,-0.00024326629973425717,0.7935123868448637,-0.0001744846178481918,0.7353258786953865,-0.058360992767325426,0.7353258786953865,-0.058360992767325426,0.7847216791227524,0.78477931525206,0.7312352841171765,0.7312352841171765,0.9093478403206829,0.9093627825284291,0.8943309842081192,0.8943309842081192,97.09317197799683,97.09317197799683,97.09317197799683,97.09317197799683,33.32673530578613,55.17203588485718,58.97569360733032,58.98331117630005,200041.8,199811.6,230.2,230.2
0069_KNNBaseline_item_msd,999013,6034,3706,6 user sample,KNNBaseline_item_msd,0.885302485158236,7.317603592371658e-05,0.8852127737157465,-1.6535406565765243e-05,0.956910020506833,0.07168071138452081,0.956910020506833,0.07168071138452081,0.7913619655035126,-0.0007729155907195695,0.7914044962635443,-0.0007303848306878802,0.7425920546576614,-0.04954282643657071,0.7425920546576614,-0.04954282643657071,0.7831667812638402,0.78316475649414,0.7826155883177552,0.7826155883177552,0.9081247648298699,0.9081127494219936,0.9201999306230816,0.9201999306230816,25.42981548309326,25.42981548309326,25.42981548309326,25.42981548309326,178.48734121322633,351.9325900554657,354.7167074203491,354.724725151062,200041.8,199802.6,239.2,239.2
0069_SVD,999013,6034,3706,6 user sample,SVD,0.8739378214071678,-0.0004587331634150482,0.8738298646653717,-0.0005666899052111374,0.9595099186459661,0.08511336407538328,0.9595099186459661,0.08511336407538328,0.793089411806709,-0.0005974596560028855,0.793135740434077,-0.0005511310286349103,0.7235167066095608,-0.07017016485315108,0.7235167066095608,-0.07017016485315108,0.7846755701427476,0.7846759201083909,0.7845475539361038,0.7845475539361038,0.9094118455889293,0.9094024663467686,0.9188359361222641,0.9188359361222641,89.66885170936584,89.66885170936584,89.66885170936584,89.66885170936584,47.89210786819458,68.75924024581909,74.04793343544006,74.05497980117798,200041.8,199802.6,239.2,239.2
0070_KNNBaseline_item_msd,998695,6034,3706,6 user sample,KNNBaseline_item_msd,0.8852914741317173,6.216500940503522e-05,0.8853851375772279,0.0001558284549156852,0.8194056017133036,-0.06582370740900867,0.8194056017133036,-0.06582370740900867,0.7914435096017811,-0.0006913714924510206,0.7914340564794189,-0.0007008246148132447,0.799052463906088,0.006917582811855838,0.799052463906088,0.006917582811855838,0.783390810888893,0.7833964267028602,0.7781777573923739,0.7781777573923739,0.9083895496203059,0.908396044977794,0.9018696464599213,0.9018696464599213,27.27625494003296,27.27625494003296,27.27625494003296,27.27625494003296,206.5438126564026,369.4719790935516,373.2204869747162,373.2281008720398,200041.8,199739.0,302.8,302.8
0070_SVD,998695,6034,3706,6 user sample,SVD,0.8740027871916759,-0.0003937673789069507,0.8740568570057234,-0.00033969756485940916,0.8374021000540768,-0.03699445451650607,0.8374021000540768,-0.03699445451650607,0.7941275058757843,0.0004406344130724049,0.7940932288389998,0.0004063573762879136,0.8227206454389314,0.029033773976219535,0.8227206454389314,0.029033773976219535,0.7855693623556782,0.7855724548568153,0.7826700455753686,0.7826700455753686,0.9094805085406534,0.9094862005445771,0.9037562051381887,0.9037562051381887,93.48803424835205,93.48803424835205,93.48803424835205,93.48803424835205,41.41650948524475,72.84498615264893,75.62462434768676,75.63666296005249,200041.8,199739.0,302.8,302.8
0071_KNNBaseline_item_msd,999551,6034,3706,6 user sample,KNNBaseline_item_msd,0.8853086783631818,7.936924086959785e-05,0.885328741292936,9.943217062380327e-05,0.8493608325628854,-0.03586847655942682,0.8493608325628854,-0.03586847655942682,0.7907073068883912,-0.0014275742058409424,0.7907262001644146,-0.0014086809298174963,0.7700486595676532,-0.02208622152657891,0.7700486595676532,-0.02208622152657891,0.7832350335160253,0.7832459264222654,0.7670201265436641,0.7670201265436641,0.9078798040468937,0.9078772425371163,0.9104536971439131,0.9104536971439131,25.241086769104005,25.241086769104005,25.241086769104005,25.241086769104005,186.53702912330627,353.41980533599855,355.924790430069,355.9286596775055,200041.8,199910.2,131.6,131.6
0071_SVD,999551,6034,3706,6 user sample,SVD,0.873532106538463,-0.0008644480321198245,0.8735427739468579,-0.0008537806237249868,0.855200382657002,-0.019196171913580806,0.855200382657002,-0.019196171913580806,0.7937189443073737,3.2072844661779065e-05,0.7937420672751208,5.519581240887028e-05,0.7683723246668656,-0.025314546795846327,0.7683723246668656,-0.025314546795846327,0.7855179823834624,0.7855420208517657,0.7593744881942348,0.7593744881942348,0.9092845480076335,0.909299825753437,0.8939351669935622,0.8939351669935622,90.44484844207764,90.44484844207764,90.44484844207764,90.44484844207764,44.81835222244263,68.23750886917114,71.02498378753663,71.0313353061676,200041.8,199910.2,131.6,131.6
0072_KNNBaseline_item_msd,999564,6034,3706,6 user sample,KNNBaseline_item_msd,0.8853917138093618,0.00016240468704953326,0.8852362731752494,6.964052937208365e-06,1.0976018197566255,0.21237251063431328,1.0976018197566255,0.21237251063431328,0.7915881338591012,-0.0005467472351309288,0.7915618828545081,-0.0005729982397240097,0.8175275125638735,0.025392631469641325,0.8175275125638735,0.025392631469641325,0.7831883902721726,0.783185554811678,0.7844832316568322,0.7844832316568322,0.9081752898063511,0.9081858828504161,0.8975268083956038,0.8975268083956038,28.525637578964233,28.525637578964233,28.525637578964233,28.525637578964233,190.3633800983429,360.7746154308319,365.0631333827972,365.06761198043824,200041.8,199912.8,129.0,129.0
0072_SVD,999564,6034,3706,6 user sample,SVD,0.8731939927546375,-0.0012025618159453577,0.8730229846438002,-0.001373569926782614,1.1061669618812482,0.23177040731066534,1.1061669618812482,0.23177040731066534,0.793453346228351,-0.00023352523436093175,0.7934488386507829,-0.00023803281192902315,0.8016884344752805,0.008001563012568602,0.8016884344752805,0.008001563012568602,0.7857315681437361,0.7857303328674995,0.7878083634560171,0.7878083634560171,0.909855866625749,0.909863510996666,0.9021725509135052,0.9021725509135052,94.79224772453308,94.79224772453308,94.79224772453308,94.79224772453308,29.796184015274047,61.4879065990448,64.89580931663514,64.90334811210633,200041.8,199912.8,129.0,129.0
0073_KNNBaseline_item_msd,999636,6034,3706,6 user sample,KNNBaseline_item_msd,0.8857753743546886,0.0005460652323763249,0.8856110317462378,0.0003817226239255511,1.1350939359996162,0.24986462687730393,1.1350939359996162,0.24986462687730393,0.7914569477486624,-0.0006779333455697589,0.7915165462952735,-0.0006183347989586752,0.7210719176830495,-0.07106296341118268,0.7210719176830495,-0.07106296341118268,0.7837462016070379,0.7838418807506292,0.6871424278192676,0.6871424278192676,0.9084711106583082,0.908508773377345,0.8706275577949812,0.8706275577949812,27.878481674194337,27.878481674194337,27.878481674194337,27.878481674194337,193.60977878570557,375.7109757900238,378.0089099407196,378.0128351211548,200041.8,199927.2,114.6,114.6
0073_SVD,999636,6034,3706,6 user sample,SVD,0.8742235624182755,-0.00017299215230737186,0.8740519561299503,-0.0003445984406325042,1.1334274020198638,0.25903084744928095,1.1334274020198638,0.25903084744928095,0.7922866152826137,-0.0014002561800982027,0.792325966535098,-0.0013609049276138707,0.7499373566604314,-0.04374951480228051,0.7499373566604314,-0.04374951480228051,0.7836234894184031,0.7836797554296573,0.7307255922774573,0.7307255922774573,0.9091578885751683,0.9091865384889928,0.8803621035640278,0.8803621035640278,87.67240982055664,87.67240982055664,87.67240982055664,87.67240982055664,54.199601316452025,72.42751350402833,75.19347715377808,75.19802408218384,200041.8,199927.2,114.6,114.6
0074_KNNBaseline_item_msd,999158,6034,3706,6 user sample,KNNBaseline_item_msd,0.8854781562599531,0.00024884713764083966,0.8854974325826118,0.0002681234602995852,0.8659534481778322,-0.019275860944480083,0.8659534481778322,-0.019275860944480083,0.7909221331381406,-0.0012127479560914978,0.7909198643251989,-0.0012150167690332392,0.792731084077581,0.0005962029833488369,0.792731084077581,0.0005962029833488369,0.7828675048831295,0.782898230201405,0.7529492639712813,0.7529492639712813,0.9079931304796348,0.908002147521613,0.8989294456072049,0.8989294456072049,25.04900622367859,25.04900622367859,25.04900622367859,25.04900622367859,180.95648007392884,357.41635298728943,361.63454999923704,361.64206104278566,200041.8,199831.6,210.2,210.2
