,num_ratings,num_users,num_movies,name,algo_name,rmse_all,rmse_non-boycott,rmse_boycott,rmse_all-like-boycott,mae_all,mae_non-boycott,mae_boycott,mae_all-like-boycott,prec10t4_all,prec10t4_non-boycott,prec10t4_boycott,prec10t4_all-like-boycott,prec5t4_all,prec5t4_non-boycott,prec5t4_boycott,prec5t4_all-like-boycott,rec10t4_all,rec10t4_non-boycott,rec10t4_boycott,rec10t4_all-like-boycott,rec5t4_all,rec5t4_non-boycott,rec5t4_boycott,rec5t4_all-like-boycott,ndcg10_all,ndcg10_non-boycott,ndcg10_boycott,ndcg10_all-like-boycott,ndcg5_all,ndcg5_non-boycott,ndcg5_boycott,ndcg5_all-like-boycott,ndcgfull_all,ndcgfull_non-boycott,ndcgfull_boycott,ndcgfull_all-like-boycott,prec10t4_frac_all,prec10t4_frac_non-boycott,prec10t4_frac_boycott,prec10t4_frac_all-like-boycott,prec5t4_frac_all,prec5t4_frac_non-boycott,prec5t4_frac_boycott,prec5t4_frac_all-like-boycott,rec10t4_frac_all,rec10t4_frac_non-boycott,rec10t4_frac_boycott,rec10t4_frac_all-like-boycott,rec5t4_frac_all,rec5t4_frac_non-boycott,rec5t4_frac_boycott,rec5t4_frac_all-like-boycott,ndcg10_frac_all,ndcg10_frac_non-boycott,ndcg10_frac_boycott,ndcg10_frac_all-like-boycott,ndcg5_frac_all,ndcg5_frac_non-boycott,ndcg5_frac_boycott,ndcg5_frac_all-like-boycott,ndcgfull_frac_all,ndcgfull_frac_non-boycott,ndcgfull_frac_boycott,ndcgfull_frac_all-like-boycott,tailprec10t4_all,tailprec10t4_non-boycott,tailprec10t4_boycott,tailprec10t4_all-like-boycott,tailprec5t4_all,tailprec5t4_non-boycott,tailprec5t4_boycott,tailprec5t4_all-like-boycott,tailrec10t4_all,tailrec10t4_non-boycott,tailrec10t4_boycott,tailrec10t4_all-like-boycott,tailrec5t4_all,tailrec5t4_non-boycott,tailrec5t4_boycott,tailrec5t4_all-like-boycott,tailndcg10_all,tailndcg10_non-boycott,tailndcg10_boycott,tailndcg10_all-like-boycott,tailndcg5_all,tailndcg5_non-boycott,tailndcg5_boycott,tailndcg5_all-like-boycott,tailndcgfull_all,tailndcgfull_non-boycott,tailndcgfull_boycott,tailndcgfull_all-like-boycott,fit_time_all,fit_time_non-boycott,fit_time_boycott,fit_time_all-like-boycott,test_times_all,test_times_non-boycott,test_times_boycott,test_times_all-like-boycott,num_tested_all,num_tested_non-boycott,num_tested_boycott,num_tested_all-like-boycott
0038_GlobalMean,907731,5436,3696,604 user sample,GlobalMean,1.1171023742863615,1.1166960683107223,1.1210716924426438,1.1210716924426438,0.9340970972082039,0.9336773384009509,0.9382172684518407,0.9382172684518407,0.6280418812061124,0.6277296940438165,0.6308645156026503,0.6308645156026503,0.6288133842152842,0.6284584458934747,0.6320165795546012,0.6320165795546012,0.5700584092339538,0.5687996631118353,0.5814304480775548,0.5814304480775548,0.3705577287974099,0.3698409648808957,0.3770300119630616,0.3770300119630616,0.5912620223621673,0.5898958683250886,0.6036497953331589,0.6036497953331589,0.5786940252508233,0.5776319611780919,0.5882406958460906,0.5882406958460906,0.827730478797081,0.8275313411304304,0.8295284286555074,0.8295284286555074,0.990851465236813,0.991125367668561,0.9883864014361612,0.9883864014361612,0.990851465236813,0.991125367668561,0.9883864014361612,0.9883864014361612,0.990851465236813,0.991125367668561,0.9883864014361612,0.9883864014361612,0.990851465236813,0.991125367668561,0.9883864014361612,0.9883864014361612,0.7255132050706256,0.7257329025779659,0.7235249390911862,0.7235249390911862,0.9251883715363471,0.92506321463591,0.9263201421916548,0.9263201421916548,1.0,1.0,1.0,1.0,0.5912733426933519,0.5918246303779002,0.5862410979620647,0.5862410979620647,0.5912054262982412,0.5916572252875929,0.5870468975673596,0.5870468975673596,0.672105857534844,0.6708278041184925,0.6837333859202419,0.6837333859202419,0.48848304547154153,0.487772551379833,0.4948879836763336,0.4948879836763336,0.5863642231649119,0.5852710222695399,0.5962312845892264,0.5962312845892264,0.5793413660357176,0.5782648966669154,0.5890646696555291,0.5890646696555291,0.8324342280415056,0.8321905097445113,0.8346465371079701,0.8346465371079701,1.154249334335327,1.154249334335327,1.154249334335327,1.154249334335327,60.3800449848175,104.05663504600525,113.5003658771515,117.64402508735657,200041.8,181546.2,18495.6,18495.6
0038_MovieMean,907731,5436,3696,604 user sample,MovieMean,0.9796169433980279,0.9798958073718149,0.9768643531305875,0.9768643531305875,0.7826131201491388,0.7826929630263706,0.781829359807607,0.781829359807607,0.7851080640376945,0.785161846982952,0.7846221230505775,0.7846221230505775,0.8108223365811666,0.810812973453317,0.8109136950205758,0.8109136950205758,0.631357240640759,0.6298297483187988,0.6451610926957716,0.6451610926957716,0.43500016345938697,0.43419450273475524,0.44227781675881533,0.44227781675881533,0.7737313283639727,0.7728653487796476,0.7815553997422566,0.7815553997422566,0.766523940647845,0.7661573302502201,0.7698127818472906,0.7698127818472906,0.9026132453214437,0.9025528754370089,0.9031575812698309,0.9031575812698309,0.990851465236813,0.991125367668561,0.9883864014361612,0.9883864014361612,0.990851465236813,0.991125367668561,0.9883864014361612,0.9883864014361612,0.990851465236813,0.991125367668561,0.9883864014361612,0.9883864014361612,0.990851465236813,0.991125367668561,0.9883864014361612,0.9883864014361612,0.7255132050706256,0.7257329025779659,0.7235249390911862,0.7235249390911862,0.9251883715363471,0.92506321463591,0.9263201421916548,0.9263201421916548,1.0,1.0,1.0,1.0,0.7440767705222283,0.744680835947304,0.7385713274973736,0.7385713274973736,0.7634721087303291,0.7639908870445525,0.7587352534464625,0.7587352534464625,0.7321569799617339,0.7301542256929343,0.7504092190805668,0.7504092190805668,0.5564682292341888,0.555358119570587,0.5665215212037262,0.5665215212037262,0.75639317423995,0.7549353130859642,0.7696141305947576,0.7696141305947576,0.747451577551596,0.7462828816262712,0.7580150202823461,0.7580150202823461,0.900035244493725,0.8999012395085447,0.9012502315242392,0.9012502315242392,3.8175977230072022,3.8175977230072022,3.8175977230072022,3.8175977230072022,43.012809085845944,92.76725883483887,107.98673224449158,109.38994355201721,200041.8,181546.2,18495.6,18495.6
0039_GlobalMean,896480,5436,3701,604 user sample,GlobalMean,1.117104801173885,1.1183250570786278,1.1064931177867479,1.1064931177867479,0.9342978647949632,0.9353453322249046,0.9252450936951705,0.9252450936951705,0.6293932897900003,0.628402288278896,0.6383006618180531,0.6383006618180531,0.6289515763903847,0.6279964571321867,0.6375320698625045,0.6375320698625045,0.5710882868368309,0.5704631466419618,0.5767039985551935,0.5767039985551935,0.37096385778677565,0.3707774282079314,0.37262958112927064,0.37262958112927064,0.5923518279854576,0.5917336450853338,0.5979477002386323,0.5979477002386323,0.5794668780408305,0.5790878239698605,0.5828368650579592,0.5828368650579592,0.8273573415929464,0.8271851202228702,0.8289065899795325,0.8289065899795325,0.992014787566343,0.9918278818380335,0.993699270400471,0.993699270400471,0.992014787566343,0.9918278818380335,0.993699270400471,0.993699270400471,0.992014787566343,0.9918278818380335,0.993699270400471,0.993699270400471,0.992014787566343,0.9918278818380335,0.993699270400471,0.993699270400471,0.7242873460712078,0.7242407533188328,0.7247177385972092,0.7247177385972092,0.9251497398539552,0.9246464804464063,0.9296864759099635,0.9296864759099635,1.0,1.0,1.0,1.0,0.5933000725231509,0.5917847161648007,0.6069619831656575,0.6069619831656575,0.5946893762313117,0.5932430514125338,0.607731682959886,0.607731682959886,0.6720176058227748,0.6717200015806918,0.6746986748478745,0.6746986748478745,0.48985840226967053,0.4890890381702485,0.49678242613811224,0.49678242613811224,0.5867416550971832,0.5868231885213746,0.5859988338819203,0.5859988338819203,0.5810491260003247,0.5799588391573179,0.5908060696042347,0.5908060696042347,0.8321448508732352,0.8317057796620716,0.836085022608889,0.836085022608889,1.17354416847229,1.17354416847229,1.17354416847229,1.17354416847229,52.93500514030457,93.93376007080079,108.78023586273193,110.16086254119872,200041.8,179296.0,20745.8,20745.8
0039_MovieMean,896480,5436,3701,604 user sample,MovieMean,0.9796834619375636,0.9800603930928702,0.9764140538818218,0.9764140538818218,0.782658405334311,0.783131799213475,0.7785670924849072,0.7785670924849072,0.786286312842264,0.7855436547501942,0.792968580453363,0.792968580453363,0.810668742338574,0.8098828598126522,0.8177426235600148,0.8177426235600148,0.6324087368390254,0.6323531122240175,0.6329078094792042,0.6329078094792042,0.4357173507836989,0.4356201041711687,0.4365871865305565,0.4365871865305565,0.773488387807072,0.7732121618337259,0.7759454980517584,0.7759454980517584,0.7667223914303276,0.7665274393757396,0.7684901801286673,0.7684901801286673,0.9028661598677428,0.9027535138097736,0.9038801512243759,0.9038801512243759,0.992014787566343,0.9918278818380335,0.993699270400471,0.993699270400471,0.992014787566343,0.9918278818380335,0.993699270400471,0.993699270400471,0.992014787566343,0.9918278818380335,0.993699270400471,0.993699270400471,0.992014787566343,0.9918278818380335,0.993699270400471,0.993699270400471,0.7242873460712078,0.7242407533188328,0.7247177385972092,0.7247177385972092,0.9251497398539552,0.9246464804464063,0.9296864759099635,0.9296864759099635,1.0,1.0,1.0,1.0,0.7447797917180634,0.7437748658969052,0.7538437290373727,0.7538437290373727,0.7642163324094619,0.7634266500632763,0.771337434392653,0.771337434392653,0.7321761201980131,0.732260827139556,0.7314126527476015,0.7314126527476015,0.5565068367224487,0.5562152031248547,0.559125450408274,0.559125450408274,0.7555860012266369,0.7553319254749258,0.7579423307499353,0.7579423307499353,0.7476570906468679,0.7466243920130413,0.7569060642208747,0.7569060642208747,0.9001606456593342,0.899744290192799,0.9038982515422219,0.9038982515422219,3.3594130992889406,3.3594130992889406,3.3594130992889406,3.3594130992889406,51.54382658004761,89.77365756034851,101.38206825256347,103.02456531524658,200041.8,179296.0,20745.8,20745.8
0040_GlobalMean,899472,5436,3698,604 user sample,GlobalMean,1.1171019679136884,1.1162642929691258,1.1245441499198863,1.1245441499198863,0.9341021250373636,0.933488957647369,0.939576998176247,0.939576998176247,0.6293620757473173,0.6282704441643807,0.6391723627737063,0.6391723627737063,0.6295077250780817,0.6282925220732523,0.640424999869803,0.640424999869803,0.5706325474482817,0.570939654250393,0.5678787031220341,0.5678787031220341,0.37094007733825385,0.37128358445767434,0.3678555293922682,0.3678555293922682,0.5929274775210941,0.5922699227110421,0.5988235578541655,0.5988235578541655,0.5808240451345609,0.5797980079192845,0.5900623354810538,0.5900623354810538,0.8281118800039406,0.8277149269347819,0.8316846738897048,0.8316846738897048,0.9912849494383652,0.9910164574695894,0.9937014705720845,0.9937014705720845,0.9912849494383652,0.9910164574695894,0.9937014705720845,0.9937014705720845,0.9912849494383652,0.9910164574695894,0.9937014705720845,0.9937014705720845,0.9912849494383652,0.9910164574695894,0.9937014705720845,0.9937014705720845,0.7247002206565748,0.7247890580377826,0.7238992674596114,0.7238992674596114,0.9249453097155762,0.9249659024848625,0.9247614026995267,0.9247614026995267,1.0,1.0,1.0,1.0,0.591471948027694,0.5907670548110363,0.5978194768590033,0.5978194768590033,0.5914602005519859,0.5904240477831134,0.6007730801634904,0.6007730801634904,0.6725767299333206,0.6728847494008241,0.6698181551419193,0.6698181551419193,0.48952902159917616,0.4895225261442365,0.4895801846067756,0.4895801846067756,0.5866907448349984,0.5861093628415922,0.5918740706511688,0.5918740706511688,0.5802394840053731,0.5793482521950024,0.5882185207833333,0.5882185207833333,0.831949088759648,0.8315559808257094,0.8354795271702408,0.8354795271702408,1.1316894054412843,1.1316894054412843,1.1316894054412843,1.1316894054412843,46.82413501739502,87.16257085800171,103.6090313911438,104.92237911224365,200041.8,179894.4,20147.4,20147.4
0040_MovieMean,899472,5436,3698,604 user sample,MovieMean,0.9796599779873418,0.9778879748171363,0.995334661558805,0.995334661558805,0.7824951103254242,0.7813411771229457,0.7927984620043633,0.7927984620043633,0.7863021725597514,0.7851522561938014,0.7966445637840538,0.7966445637840538,0.8111318964183705,0.8101831220310096,0.8196722508025138,0.8196722508025138,0.6316638920466049,0.6323685831938162,0.6253394501340038,0.6253394501340038,0.4353528817482732,0.43601273027677906,0.4294280046688737,0.4294280046688737,0.7731748687170327,0.773000926936106,0.7747346371695965,0.7747346371695965,0.7668039894835885,0.7666802057123474,0.7679369583270188,0.7679369583270188,0.9026812466538491,0.9026441762069007,0.9030149700407855,0.9030149700407855,0.9912849494383652,0.9910164574695894,0.9937014705720845,0.9937014705720845,0.9912849494383652,0.9910164574695894,0.9937014705720845,0.9937014705720845,0.9912849494383652,0.9910164574695894,0.9937014705720845,0.9937014705720845,0.9912849494383652,0.9910164574695894,0.9937014705720845,0.9937014705720845,0.7247002206565748,0.7247890580377826,0.7238992674596114,0.7238992674596114,0.9249453097155762,0.9249659024848625,0.9247614026995267,0.9247614026995267,1.0,1.0,1.0,1.0,0.7449977173277114,0.7438728797951765,0.7550769007009678,0.7550769007009678,0.764771668679845,0.7636734679075413,0.7746000643698432,0.7746000643698432,0.7320488120082824,0.7328160289394486,0.7251733014661518,0.7251733014661518,0.5569696796680568,0.5575468336054953,0.5517816651967634,0.5517816651967634,0.7549770510559238,0.7548395921767361,0.7561605029793073,0.7561605029793073,0.747062195989061,0.746562293784463,0.7515476749173848,0.7515476749173848,0.899792535883269,0.8996146972595941,0.9013866896887068,0.9013866896887068,2.806645965576172,2.806645965576172,2.806645965576172,2.806645965576172,56.828865146636964,97.81251063346863,112.93408689498901,114.38934397697449,200041.8,179894.4,20147.4,20147.4
0041_GlobalMean,889645,5436,3691,604 user sample,GlobalMean,1.1171048101291459,1.1171241573812414,1.1169484263154086,1.1169484263154086,0.9335130787041693,0.9335408072675573,0.9332899742367815,0.9332899742367815,0.6286222435993539,0.6292727793346761,0.6227851175793244,0.6227851175793244,0.6284673838975202,0.6292663664261628,0.6212990971025014,0.6212990971025014,0.5700288352315029,0.5723312674039495,0.5493199149976182,0.5493199149976182,0.36991528290845926,0.37131884282671457,0.35730152916113267,0.35730152916113267,0.5929218174191075,0.5936729612157866,0.5862064577575703,0.5862064577575703,0.5804262859542012,0.5809527212214374,0.5757038790187169,0.5757038790187169,0.8277886943105994,0.8277570434358772,0.8280725070621285,0.8280725070621285,0.9905551982319991,0.9903168303987891,0.9927053383132375,0.9927053383132375,0.9905551982319991,0.9903168303987891,0.9927053383132375,0.9927053383132375,0.9905551982319991,0.9903168303987891,0.9927053383132375,0.9927053383132375,0.9905551982319991,0.9903168303987891,0.9927053383132375,0.9927053383132375,0.724871976861595,0.723822470254581,0.7343404208413828,0.7343404208413828,0.9245080473669782,0.9244490133266936,0.9250473465620201,0.9250473465620201,1.0,1.0,1.0,1.0,0.5924890868981618,0.5925373201651939,0.592087862448511,0.592087862448511,0.592702099458213,0.5927260218481324,0.5925216132656279,0.5925216132656279,0.6713937943128772,0.674543606516667,0.64312771090308,0.64312771090308,0.48851297827133544,0.4909642870262575,0.46650698563518544,0.46650698563518544,0.5865218480247089,0.5879360242513375,0.5740954186308574,0.5740954186308574,0.5796601931489128,0.580735836931551,0.5699427561390442,0.5699427561390442,0.8326693955856038,0.8326203511393271,0.8331156623413264,0.8331156623413264,1.1372572898864746,1.1372572898864746,1.1372572898864746,1.1372572898864746,59.08468742370606,99.49148449897766,110.13390011787415,111.58095579147339,200041.8,177929.0,22112.8,22112.8
0041_MovieMean,889645,5436,3691,604 user sample,MovieMean,0.9797856516930586,0.9805464876899641,0.9736383220533238,0.9736383220533238,0.7822728101331136,0.7827093238296575,0.778760424484356,0.778760424484356,0.7857981950595608,0.7856737682346651,0.786945124204386,0.786945124204386,0.8106917975229486,0.8106896903083844,0.8107423675664831,0.8107423675664831,0.6308996611620399,0.633409855600851,0.6083212433927859,0.6083212433927859,0.43484011613129014,0.4362921873292783,0.42178270185604755,0.42178270185604755,0.7735306227679841,0.7736658464800777,0.7723007273479323,0.7723007273479323,0.7669731139509175,0.7668599551389322,0.767988581695007,0.767988581695007,0.9030563549073456,0.9029907972324149,0.9036484773176416,0.9036484773176416,0.9905551982319991,0.9903168303987891,0.9927053383132375,0.9927053383132375,0.9905551982319991,0.9903168303987891,0.9927053383132375,0.9927053383132375,0.9905551982319991,0.9903168303987891,0.9927053383132375,0.9927053383132375,0.9905551982319991,0.9903168303987891,0.9927053383132375,0.9927053383132375,0.724871976861595,0.723822470254581,0.7343404208413828,0.7343404208413828,0.9245080473669782,0.9244490133266936,0.9250473465620201,0.9250473465620201,1.0,1.0,1.0,1.0,0.7447765888941529,0.7439410615977984,0.7522749176164045,0.7522749176164045,0.7642431476698157,0.7637753654042352,0.7684695358168272,0.7684695358168272,0.7305921685347181,0.7337694062136967,0.7020976147072412,0.7020976147072412,0.5554962884212007,0.5578551712296551,0.5343279862026339,0.5343279862026339,0.755255811917553,0.7559442045300893,0.7492017834257003,0.7492017834257003,0.7467241322939702,0.7467983865581493,0.7460132961819751,0.7460132961819751,0.8999634142912246,0.8997731280508455,0.9016734834067417,0.9016734834067417,3.686865758895874,3.686865758895874,3.686865758895874,3.686865758895874,49.99461317062378,90.19818572998047,106.05361876487731,107.61734461784363,200041.8,177929.0,22112.8,22112.8
0042_GlobalMean,906516,5436,3702,604 user sample,GlobalMean,1.1171026329413736,1.1165482739616348,1.1224495269474866,1.1224495269474866,0.934100814424589,0.9336800247725936,0.9381721166529667,0.9381721166529667,0.6291329914095818,0.6288067015727915,0.632068471580105,0.632068471580105,0.6293279917114344,0.6289396239316665,0.6328277294933209,0.6328277294933209,0.5707333132193309,0.5680824389295493,0.5945639618395874,0.5945639618395874,0.3707816199849706,0.36849327972764606,0.3913620860483011,0.3913620860483011,0.5915258300350279,0.5907087521916891,0.5991743270039673,0.5991743270039673,0.5791758385896886,0.5782687916163092,0.5874247009297229,0.5874247009297229,0.8271801997140585,0.8270064800415806,0.8287446552236301,0.8287446552236301,0.9918473525389541,0.9916787493425456,0.9933664789005061,0.9933664789005061,0.9918473525389541,0.9916787493425456,0.9933664789005061,0.9933664789005061,0.9918473525389541,0.9916787493425456,0.9933664789005061,0.9933664789005061,0.9918473525389541,0.9916787493425456,0.9933664789005061,0.9933664789005061,0.7247628909785105,0.7276041104451143,0.6991769809589423,0.6991769809589423,0.9253333551431101,0.9261388788768536,0.9180804206242683,0.9180804206242683,1.0,1.0,1.0,1.0,0.5911090703107652,0.5903187966405966,0.5982529759343033,0.5982529759343033,0.5916888636866638,0.5908822003288536,0.5989953471348887,0.5989953471348887,0.6724041008384892,0.6699702782874865,0.6943942236209232,0.6943942236209232,0.4886006608835469,0.4859782213945604,0.51228953506971,0.51228953506971,0.5858491632958173,0.5843721151784441,0.5996737991628457,0.5996737991628457,0.5791355305315482,0.5783244736014508,0.58666374599903,0.58666374599903,0.8313465463522778,0.8311941752573304,0.8327196445038691,0.8327196445038691,1.1603425979614257,1.1603425979614257,1.1603425979614257,1.1603425979614257,51.20874781608582,91.03507785797119,100.09485983848572,103.45994300842285,200041.8,181303.2,18738.6,18738.6
0042_MovieMean,906516,5436,3702,604 user sample,MovieMean,0.9796563307712208,0.9790336985702615,0.9856423587388191,0.9856423587388191,0.782442106130502,0.7822598047276073,0.7842059156733838,0.7842059156733838,0.7849453153432142,0.7852102790383999,0.7825632673541187,0.7825632673541187,0.809716377438861,0.8103308746239419,0.8041958279619206,0.8041958279619206,0.6315261159145826,0.629245720963462,0.6520283781549525,0.6520283781549525,0.434553967064074,0.4323808011382838,0.45409481028073584,0.45409481028073584,0.7727701544654743,0.7729398196689711,0.7711709646636274,0.7711709646636274,0.7660862526670352,0.7664239050162968,0.7630333535129947,0.7630333535129947,0.9025637495515019,0.9026598363397378,0.9016972374276978,0.9016972374276978,0.9918473525389541,0.9916787493425456,0.9933664789005061,0.9933664789005061,0.9918473525389541,0.9916787493425456,0.9933664789005061,0.9933664789005061,0.9918473525389541,0.9916787493425456,0.9933664789005061,0.9933664789005061,0.9918473525389541,0.9916787493425456,0.9933664789005061,0.9933664789005061,0.7247628909785105,0.7276041104451143,0.6991769809589423,0.6991769809589423,0.9253333551431101,0.9261388788768536,0.9180804206242683,0.9180804206242683,1.0,1.0,1.0,1.0,0.7442662496451302,0.7436509539033864,0.7498070942930227,0.7498070942930227,0.7633739881781961,0.7628997189085241,0.7676464700989118,0.7676464700989118,0.7321581954304589,0.7298661083343617,0.7528749975713367,0.7528749975713367,0.5567605371868488,0.5544642481583633,0.5774916267852028,0.5774916267852028,0.7553062017363963,0.7539036729531585,0.7684199104832449,0.7684199104832449,0.7466902967164815,0.7459028110268819,0.753961187386912,0.753961187386912,0.8995353983081834,0.8991401933387004,0.9030928866920963,0.9030928866920963,2.8201416015625,2.8201416015625,2.8201416015625,2.8201416015625,49.72550024986267,87.0507776260376,102.52634510993957,103.92345781326294,200041.8,181303.2,18738.6,18738.6
0043_GlobalMean,907162,5436,3691,604 user sample,GlobalMean,1.1171034355003144,1.116484166159212,1.1231153240743148,1.1231153240743148,0.9342347028197133,0.9333067021553015,0.9432823054991409,0.9432823054991409,0.626980114787106,0.626878427809181,0.6278999323052802,0.6278999323052802,0.6268376794780226,0.6263875851295497,0.6308898319249537,0.6308898319249537,0.5702048408098868,0.5670863672086215,0.5982660043526481,0.5982660043526481,0.3692020129463605,0.3673982288372172,0.38543147723592874,0.38543147723592874,0.59061288605066,0.5896852027546402,0.5992211318862619,0.5992211318862619,0.5774639902696147,0.5763711393032089,0.5873033929259573,0.5873033929259573,0.8268728516365655,0.8268574659929101,0.8270101012883148,0.8270101012883148,0.9915498054746494,0.9915312634016462,0.9917169121281013,0.9917169121281013,0.9915498054746494,0.9915312634016462,0.9917169121281013,0.9917169121281013,0.9915498054746494,0.9915312634016462,0.9917169121281013,0.9917169121281013,0.9915498054746494,0.9915312634016462,0.9917169121281013,0.9917169121281013,0.7242176154772844,0.7270782183171992,0.6984734165815514,0.6984734165815514,0.9244095671532178,0.9244785414001105,0.923787793922221,0.923787793922221,1.0,1.0,1.0,1.0,0.5914608772898406,0.5921825753878662,0.5850393922960027,0.5850393922960027,0.5914412742767242,0.5918557830825621,0.5877700350194617,0.5877700350194617,0.6720547605498468,0.6691008040530348,0.6985690884341366,0.6985690884341366,0.48679230803887313,0.4844314198737195,0.5079675013760012,0.5079675013760012,0.5855925717373333,0.5846930245852658,0.5939649638464007,0.5939649638464007,0.5781504922402406,0.5769928793654769,0.5885561294238864,0.5885561294238864,0.8316756174370659,0.8317875344596379,0.830676216354993,0.830676216354993,1.0969586849212647,1.0969586849212647,1.0969586849212647,1.0969586849212647,49.712622499465944,88.09765758514405,103.50376615524291,104.58111090660095,200041.8,181432.4,18609.4,18609.4
0043_MovieMean,907162,5436,3691,604 user sample,MovieMean,0.9796998793698253,0.9799445379021947,0.9772970750535922,0.9772970750535922,0.782711445731514,0.7825407251207839,0.7843759013135009,0.7843759013135009,0.7850452306138476,0.7844215642465748,0.7906531342994925,0.7906531342994925,0.8089813463226415,0.8083267062886822,0.8148612264809717,0.8148612264809717,0.6322063148185478,0.6289783168482993,0.6612526334830574,0.6612526334830574,0.43486429255153525,0.43229036240589896,0.4580205818494047,0.4580205818494047,0.77321234294503,0.772144482620185,0.7832193341830951,0.7832193341830951,0.7659962997382193,0.7650059942798288,0.7748965107368332,0.7748965107368332,0.9024728698042838,0.9022029489340362,0.9049015795578181,0.9049015795578181,0.9915498054746494,0.9915312634016462,0.9917169121281013,0.9917169121281013,0.9915498054746494,0.9915312634016462,0.9917169121281013,0.9917169121281013,0.9915498054746494,0.9915312634016462,0.9917169121281013,0.9917169121281013,0.9915498054746494,0.9915312634016462,0.9917169121281013,0.9917169121281013,0.7242176154772844,0.7270782183171992,0.6984734165815514,0.6984734165815514,0.9244095671532178,0.9244785414001105,0.923787793922221,0.923787793922221,1.0,1.0,1.0,1.0,0.7446380367033661,0.7435556844621528,0.7544272694947948,0.7544272694947948,0.7642321421814824,0.7633334140839813,0.7723565234608751,0.7723565234608751,0.7320776532761119,0.7290593057460519,0.7591811785638644,0.7591811785638644,0.5559055372062515,0.5524734372832413,0.5866882150171231,0.5866882150171231,0.755541802326922,0.7543216331585276,0.7671031192516965,0.7671031192516965,0.7464174658395665,0.745031965248176,0.758979087666117,0.758979087666117,0.8996742492973115,0.899464781824701,0.9015602961582918,0.9015602961582918,3.1554830074310303,3.1554830074310303,3.1554830074310303,3.1554830074310303,44.533622121810915,79.15502934455871,92.81065340042115,97.2126989364624,200041.8,181432.4,18609.4,18609.4
0044_GlobalMean,902216,5436,3683,604 user sample,GlobalMean,1.1171034921787304,1.1157853852327544,1.1291562531622565,1.1291562531622565,0.9338131164824046,0.9327078891129557,0.9439888245309682,0.9439888245309682,0.6276593915254514,0.6267477237990369,0.6358628038510022,0.6358628038510022,0.6277857230712156,0.6266454583198012,0.6380461462787739,0.6380461462787739,0.5707507964877782,0.569116022121402,0.5854552507926302,0.5854552507926302,0.37001924464451885,0.36833341911701734,0.38518702816221495,0.38518702816221495,0.5908803448051357,0.5905149661880096,0.5942358142785282,0.5942358142785282,0.5778452635442867,0.5769519193612764,0.5859578959484908,0.5859578959484908,0.8268329536252554,0.8266094178105258,0.8288436518769762,0.8288436518769762,0.9916494733058346,0.9916417408854968,0.9917202069124575,0.9917202069124575,0.9916494733058346,0.9916417408854968,0.9917202069124575,0.9917202069124575,0.9916494733058346,0.9916417408854968,0.9917202069124575,0.9917202069124575,0.9916494733058346,0.9916417408854968,0.9917202069124575,0.9917202069124575,0.7232754969376529,0.7251373768152647,0.7065269678099567,0.7065269678099567,0.9260715667411116,0.9268009693117388,0.9195111638276607,0.9195111638276607,1.0,1.0,1.0,1.0,0.5885561826769095,0.5873614931002595,0.5993120868531246,0.5993120868531246,0.5879922481853938,0.5870222519509495,0.5967303631854791,0.5967303631854791,0.672270939144499,0.6706659496293,0.6866741670394535,0.6866741670394535,0.48943738283761196,0.4878274650320174,0.503882475784111,0.503882475784111,0.5855003254403645,0.5853600467921122,0.5867875963730078,0.5867875963730078,0.5788245262413844,0.5781689539852408,0.5846964899759209,0.5846964899759209,0.8307996690473953,0.8304358865489521,0.8340836647299013,0.8340836647299013,1.2444000720977784,1.2444000720977784,1.2444000720977784,1.2444000720977784,44.7167667388916,80.13619480133056,95.52954092025757,97.06509766578674,200041.8,180443.2,19598.6,19598.6
